training_size,epoch,train_loss_mean,train_loss_std,train_accuracy_mean,train_accuracy_std,validation_loss_mean,validation_loss_std,validation_accuracy_mean,validation_accuracy_std
5000,89,0.04837869155175858,0.0008967147341924194,0.9931333333333333,0.0006429100507328849,0.26048690658720147,0.013061159706189165,0.9241333333333334,0.004539089482851477
5000,90,0.047686935221646236,0.0022362047707458707,0.9927999999999999,0.001248999599679651,0.2712420337869659,0.019255600673495653,0.9228999999999999,0.005461684721768608
5000,91,0.04725728579336238,0.00027326771333422697,0.993,0.0007211102550928262,0.2654890743472336,0.01621287849135264,0.9234333333333334,0.006351640208114231
5000,92,0.04562489277538723,0.0011395832897827648,0.9940000000000001,0.0007211102550928339,0.2581102679611497,0.005531260326107784,0.9264000000000001,0.0016703293088489797
5000,93,0.04418338257104596,0.0003140241395546236,0.9940666666666668,0.0006429100507328188,0.3440339971487614,0.12306071486008036,0.9031666666666668,0.031674332405487754
5000,94,0.0463484190097548,0.0025881806657011884,0.9930666666666667,0.0012858201014656965,0.2551003759884672,0.0023345369456994297,0.9272,0.0005000000000000143
5000,95,0.04231943469944901,0.0008626254941067155,0.9948,0.0003464101615138014,0.2566721908050839,0.005259795425873094,0.9272666666666667,0.00041633319989320736
5000,96,0.04136919179511799,0.0008586059687722121,0.9947333333333334,0.00023094010767582486,0.2584894124518196,0.004134893697093389,0.9269333333333334,0.0003214550253664756
5000,97,0.04076272031677757,0.0008798735664986993,0.9950666666666667,0.0003055050463303557,0.2537513003715724,0.002022233575553104,0.9283,0.0008717797887081724
5000,98,0.03953680521957448,0.0008560599269032415,0.9952666666666667,0.0005773502691895862,0.27249705922105,0.026266349408578048,0.9235333333333333,0.007573858549863064
5000,99,0.039616219359135584,0.0017109110566161188,0.9951333333333334,0.0013613718571107952,0.2591327700360899,0.01169121370451734,0.9270666666666667,0.001833939293797145
5000,100,0.03835217483253527,0.0010670146256566656,0.9953333333333333,0.0005033222956847256,0.3148578170939205,0.0595060853964622,0.9105,0.016432893841317145
10000,1,2.018930098432062,0.010414435865302892,0.4604,0.02609156951967435,1.3161280879184118,0.013347260512558521,0.6791666666666667,0.03202535453876089
10000,2,0.8469934388143132,0.007998067305341037,0.7965,0.0049122296363260844,0.6425975094960767,0.027018857218426607,0.8113,0.012452710548310344
10000,3,0.520714028656153,0.0014911531934388258,0.8617333333333334,0.001101514109457236,0.5137732795291526,0.03781904022641381,0.8469000000000001,0.017140303381212366
10000,4,0.42666112079998064,0.0013355071620020345,0.8810000000000001,0.0005291502622129386,0.4156835228662898,0.010300978169338922,0.8776666666666667,0.005755287424041777
10000,5,0.37912978451893903,0.0007612268116542016,0.8917333333333334,0.0010598742063723497,0.40859858657460696,0.029633222132501098,0.8769666666666667,0.013842446797200782
10000,6,0.3502584577367072,0.0007216793791395263,0.8995333333333333,0.0020599352740641066,0.3764223177908938,0.03251249529144773,0.8883000000000001,0.014292655456562308
10000,7,0.3270454461387425,0.0002703326349822609,0.9056333333333333,0.001270170592217173,0.38555087826021534,0.039729515589546835,0.8786333333333333,0.014984102686959063
10000,8,0.310360504016403,0.0005636681159276735,0.9104,0.00026457513110642993,0.3260584039663717,0.007007940477743118,0.9041333333333333,0.0028676354952004344
10000,9,0.2947868253567818,0.0017165249836440305,0.9151333333333334,0.00106926766215636,0.3504542225136251,0.03474997922854948,0.8941333333333333,0.012626295313089009
10000,10,0.2829047940507593,0.0011579699001749392,0.9185,0.0011789826122551382,0.3207809006750031,0.012996385362170007,0.9058,0.002961418578992194
10000,11,0.2709344662845495,0.002314821801151152,0.9224666666666667,0.0008326663997864681,0.31955299271189436,0.02963034311458359,0.9050333333333334,0.01198846667982745
10000,12,0.26108008740834593,0.0008763991264543918,0.9256333333333333,0.00020816659994659034,0.30504147189720493,0.02773034567164361,0.9089333333333333,0.010072900939319031
10000,13,0.25080517754786696,0.003073225410181475,0.9290333333333334,0.0008504900548115763,0.28734920416608356,0.013319171318686292,0.9148333333333333,0.003827967258654854
10000,14,0.24169077155479238,0.003311566428254891,0.9312666666666667,0.001401189970465633,0.28965163681549017,0.016508549692755253,0.9138999999999999,0.004938623289946276
10000,15,0.2325726896267494,0.0026427153731430563,0.9348333333333333,0.0001527525231652596,0.28430134930984563,0.016755920126732715,0.9150333333333333,0.00577263660153083
10000,16,0.22487163413642597,0.003032001574682081,0.9371999999999999,0.0007810249675906043,0.28847915079446135,0.031954886348431855,0.9146666666666666,0.01203841074782435
10000,17,0.21687813467762793,0.002176315625446754,0.9396666666666667,0.0006110100926607962,0.2689016671546427,0.023561003446200515,0.9212666666666666,0.007975796720913416
10000,18,0.2091943676300996,0.0030711740979675493,0.9419000000000001,0.0015099668870541712,0.26458054798199016,0.011540744893839867,0.9231666666666666,0.004760602202803078
10000,19,0.20236253196005252,0.0030834252810493525,0.9432,0.0010440306508910742,0.24895889944281357,0.0071207398872157384,0.9282333333333334,0.0010785793124908482
10000,20,0.19458724067266323,0.0027908403919791754,0.9465333333333333,0.00040414518843269356,0.2603131101890015,0.015782595376228243,0.9232999999999999,0.005838664230798032
10000,21,0.18897553857995067,0.002654831220528609,0.9474333333333332,0.000750555349946567,0.23921625899547105,0.004316106449991683,0.9307666666666666,0.0010214368964029693
10000,22,0.18263205380951017,0.003239885603460342,0.9489000000000001,0.0008660254037844154,0.25248100555744274,0.027166746868969315,0.9238333333333334,0.011828919364563041
10000,23,0.17689036775363887,0.0037726909067386963,0.9510666666666667,0.0006658328118479473,0.23748922102489,0.008944918743501977,0.9305,0.002722131517763234
10000,24,0.17122949934607537,0.0034067746066633944,0.9531999999999999,0.0014798648586948483,0.23757317684598359,0.011129266971144981,0.9288333333333334,0.008038863933002849
10000,25,0.16577930590978057,0.0019951878310004246,0.9543666666666667,0.00015275252316517785,0.25718277193322864,0.05523745744065968,0.9216000000000001,0.02156455424997235
10000,26,0.16144332974999875,0.0037253559533668495,0.9560333333333334,0.0002309401076758489,0.24078985679752155,0.006785879874456536,0.9282666666666667,0.0011060440015357633
10000,27,0.1559876202752921,0.0023983038741722225,0.9580666666666667,0.0008621678104251167,0.22753438526912106,0.004591740151525411,0.9326666666666666,0.0014742229591663463
10000,28,0.15084333861942778,0.0026646792805376444,0.9592333333333333,0.0008326663997863813,0.22043894057816174,0.004299223083489099,0.9353333333333333,0.0014468356276140474
10000,29,0.14655758894992607,0.0028403177474051458,0.9609666666666667,0.0011150485789118575,0.22887024079830756,0.01678204991417138,0.9314999999999999,0.005741950887982248
10000,30,0.1428306324335166,0.002910341349023292,0.9617666666666667,0.0004725815626253243,0.21806162028227186,0.007746405412621033,0.9363333333333334,0.002433789911502974
10000,31,0.13842906010823225,0.002629286652244723,0.9634666666666667,0.00047258156262521467,0.22741873768458065,0.004648866682644489,0.9307666666666666,0.001011599393699592
10000,32,0.13397637636317153,0.002542939884719912,0.9649000000000001,0.0009539392014169773,0.2599709167678932,0.039322840916591446,0.9207333333333333,0.014297668807653005
10000,33,0.13087272569726371,0.0019309056099738096,0.9655666666666667,0.0015947831618541236,0.20924364466729406,0.004199680547325361,0.9383666666666667,0.0024110855093366387
10000,34,0.12649637814892298,0.002608015786837924,0.967,0.00043588989435407665,0.2166056580283808,0.00916678034388413,0.9357666666666667,0.002950141239556708
10000,35,0.12277063650401958,0.0030245372546969292,0.9675666666666666,0.001184623709594481,0.22539608563628588,0.02016954037364768,0.9334333333333333,0.004954122862155648
10000,36,0.11974684577012168,0.002879199249337784,0.9686,0.0010148891565092196,0.20340815135151882,0.009788905444013228,0.9404,0.0033778691508109197
10000,37,0.11537712029010123,0.0026118705954009096,0.9693999999999999,0.0010583005244258561,0.19925054268291306,0.0020795068315702814,0.9422666666666667,0.001285820101465744
10000,38,0.11145610334501989,0.002305765002454139,0.9706666666666667,0.001050396750439244,0.19653995476208427,0.0008571840541364632,0.9421666666666667,0.0017616280348965066
10000,39,0.10800648840880515,0.0025121274399905733,0.9719666666666668,0.0006429100507328706,0.21059601623415877,0.028888512820268594,0.9380333333333333,0.0081051424005587
10000,40,0.10530971205103812,0.0027027432332817217,0.9723,0.0011269427669584758,0.1951092361059412,0.002465790681615341,0.9424999999999999,0.0020223748416157285
10000,41,0.10201037013147646,0.0023098808019331603,0.9740666666666667,0.0002081665999466681,0.1955956432153055,0.005551233731097946,0.9428000000000001,0.003051229260478485
10000,42,0.09947337480983715,0.002183015650770251,0.9739333333333334,0.0020305992547357374,0.1919502417787986,0.007999703891018466,0.9425666666666667,0.0022722969289538713
10000,43,0.09635869015841803,0.0025605920588144867,0.9753,0.0009165151389911458,0.19327098395878986,0.007690681265822969,0.9420333333333333,0.0027209067116190063
10000,44,0.09342295414588224,0.002382572218594024,0.9765,0.00036055512754638614,0.20406216593856794,0.014925627358033893,0.9395666666666666,0.005340724045795038
10000,45,0.09133857722126672,0.0021448670911926675,0.9769666666666668,0.0004618802153517138,0.18742059747782971,0.0063439384715520105,0.9445333333333333,0.002627419519858506
10000,46,0.08806942239188753,0.0026912592862270244,0.9785333333333334,0.0010066445913694327,0.186716315502964,0.0076229957746678624,0.9451,0.0026153393661243612
10000,47,0.08550803995865792,0.002553706847277647,0.9786333333333334,0.0007571877794400862,0.1947398246544546,0.0240060557207224,0.9425666666666667,0.007938723658960162
10000,48,0.08321010584945421,0.0028531333498652625,0.9794333333333333,0.0011150485789118575,0.18077789995414117,0.0037652007039412124,0.9471666666666666,0.000513160143944659
10000,49,0.08089638049039978,0.002179901948016894,0.9803000000000001,0.00043588989435409893,0.19132179884815625,0.010787803518860977,0.943,0.0037000000000000227
10000,50,0.07869816765459439,0.0019542796426000996,0.9808666666666667,0.0004163331998931807,0.1878928266277755,0.006863767732753345,0.9451,0.0021656407827707817
10000,51,0.07663536687816007,0.0021840567654144976,0.9813999999999999,0.0009643650760993,0.20333382296259575,0.0472708025508576,0.9395333333333333,0.014409140617446036
10000,52,0.07476813393920906,0.003174888097358162,0.9819999999999999,0.0013527749258468301,0.18252154003304452,0.0027416898587848673,0.9459,0.0018734993995195065
10000,53,0.07220021610596854,0.001741070414249169,0.9833,0.00043588989435408625,0.18450932198468387,0.005979982556243566,0.9448333333333334,0.003146956201368741
10000,54,0.07033169569896092,0.0015194508822627024,0.9831666666666666,0.0003511884584284136,0.17882469386668845,0.0027454765355627913,0.9470000000000001,0.0005000000000000143
10000,55,0.06828342165179625,0.0023328458262346086,0.9841333333333333,0.0004509249752822726,0.17816818477860033,0.009586965050102555,0.9465333333333333,0.003744774136491208
10000,56,0.06594795745796667,0.00224870135865838,0.9844666666666667,0.0009073771725877788,0.17935564366785314,0.006068380747888524,0.9460333333333333,0.0011590225767142573
10000,57,0.06452833441421753,0.002178663084780307,0.9855666666666667,0.0004932882862315929,0.18281854709389878,0.007877380105187473,0.9447333333333333,0.0029737742572921583
10000,58,0.06290515237113868,0.0021793248120269408,0.9854666666666666,0.0014742229591663682,0.17953475963263452,0.010485723617606468,0.9471333333333334,0.002715388247255512
10000,59,0.061170843654632295,0.0016834643124433932,0.9863333333333334,0.0005033222956847752,0.1768251383035545,0.006894307841029215,0.9479333333333333,0.0024110855093366548
10000,60,0.05896694768877716,0.0019426407064880788,0.9873,0.0007810249675906487,0.1861934740089258,0.01315049894320083,0.9452333333333334,0.004118656738954264
10000,61,0.05771846130158458,0.001488727503782133,0.9874666666666666,0.00037859388972005597,0.1732291478588633,0.006182823872936747,0.9488666666666666,0.0014047538337137492
10000,62,0.055708405645818256,0.0019062005137610168,0.9889666666666667,0.0005859465277081883,0.18418695894998757,0.015068577089139272,0.9444666666666667,0.0062051054248363465
10000,63,0.054539997512673265,0.002361313235648455,0.9885999999999999,0.0008888194417314875,0.17157127552479057,0.004269350794436007,0.9493999999999999,0.0006557438524302019
10000,64,0.05281372841184393,0.001788845908994736,0.9893000000000001,0.0007549834435270745,0.1706692033887611,0.002479995688876157,0.9499,0.0009539392014169206
10000,65,0.051240101028969344,0.001852135098984089,0.9890666666666666,0.0009073771725877272,0.17639313556109057,0.005907708070642517,0.9486,0.001252996408614113
10000,66,0.050137778177646856,0.0019220498266001962,0.9903,0.0007549834435270653,0.18206732668688774,0.00392392810014869,0.9457666666666666,0.0018556220879622544
10000,67,0.04884427703465192,0.0021013849139036615,0.9904666666666667,0.0011150485789118625,0.16948921073582976,0.0015248114818996723,0.9495999999999999,0.0002645751311064299
10000,68,0.047287350114187165,0.0018046050697645252,0.9912333333333333,0.0008326663997864903,0.17082517678120426,0.003204876182975108,0.9494666666666666,0.0016258331197676352
10000,69,0.04592485971918778,0.0020257366072747316,0.9911,0.0005196152422706059,0.16966704243537778,0.0009786203913398205,0.9494333333333334,0.000723417813807013
10000,70,0.04478930048345508,0.001673874019182048,0.9920333333333332,0.0008020806277010867,0.17020747622279334,0.0033988307517307612,0.9497666666666666,0.0008326663997864391
10000,71,0.043586396218296304,0.001773455145416094,0.9922333333333334,0.000750555349946511,0.17046994121333733,0.0015897541009198466,0.9493999999999999,0.0007549834435270727
10000,72,0.04239826013427337,0.0013481022370852292,0.9925333333333333,0.0004163331998932585,0.19019576473722313,0.017205807910632847,0.9430333333333333,0.006217984668148707
10000,73,0.04205622702541987,0.0009724652200007325,0.9920666666666667,0.00011547005383791244,0.17034691248646763,0.0041255086646842555,0.9492666666666666,0.0025006665778014464
10000,74,0.04002658427819346,0.0013145577289845598,0.9932,0.0010535653752852974,0.1682534138429658,0.0025751805987581818,0.9509666666666666,0.0012055427546683163
10000,75,0.039168658793056865,0.0016384709975096705,0.9937,0.0006557438524301448,0.1660396781214433,0.0013656725394258198,0.9511,0.001178982612255164
10000,76,0.03801128159154888,0.001641892226847432,0.9938333333333333,0.0010263202878893413,0.16581451484099144,0.0025293645382220903,0.9514999999999999,0.0005999999999999756
10000,77,0.037113673466195395,0.001418603901560955,0.9943,0.0009165151389911427,0.18095160074849614,0.015367189315027575,0.9474999999999999,0.005284884104689487
10000,78,0.03669769760317955,0.001492614120696034,0.9939666666666667,0.0011718930554164176,0.16507143465829988,0.001781398832483199,0.9508666666666666,0.00041633319989323625
10000,79,0.03532246150849101,0.0014228524895864509,0.9946666666666667,0.0006506407098647145,0.16621488291121045,0.003335509815689782,0.9510333333333333,0.0005686240703077709
