training_size,seed,epoch,train_loss,train_accuracy,validation_loss,validation_accuracy
10000,654571,91,0.027090762954918426,0.9973,0.16744359842509848,0.9519
10000,654571,92,0.02661939520289638,0.9974,0.16649499976360854,0.9521
10000,654571,93,0.02616522121130575,0.997,0.16709355047749752,0.9518
10000,654571,94,0.025286052229348693,0.9977,0.16563442064328776,0.9522
10000,654571,95,0.024911162424278828,0.9978,0.16580657387627845,0.9522
10000,654571,96,0.02423436731123129,0.998,0.1693888535627485,0.9524
10000,654571,97,0.023703271557802615,0.998,0.1678176512671709,0.952
10000,654571,98,0.023149787435276147,0.9982,0.16709232765347962,0.9529
10000,654571,99,0.022746607930127928,0.9984,0.16609176098890913,0.9536
10000,654571,100,0.022142364150741566,0.9987,0.17617629764804843,0.9491
10000,89250,1,2.0252368133326066,0.4887,1.3313954960294345,0.6422
10000,89250,2,0.8560083129272429,0.7914,0.631651133209395,0.8236
10000,89250,3,0.5221385618761185,0.8612,0.4701459700401354,0.8666
10000,89250,4,0.4254498561881707,0.8816,0.4149285050157303,0.8792
10000,89250,5,0.3786695968253088,0.8919,0.38246293116665414,0.8887
10000,89250,6,0.3494487901807093,0.9003,0.35332994892831476,0.8981
10000,89250,7,0.32677637318469094,0.9071,0.3442238199108069,0.8951
10000,89250,8,0.3099442751892671,0.9101,0.3192867913882981,0.9068
10000,89250,9,0.29307371894044437,0.9163,0.37669772198744456,0.8891
10000,89250,10,0.28233206526845367,0.9175,0.30819854933116125,0.9089
10000,89250,11,0.2683105630418616,0.9234,0.35290791486110484,0.8912
10000,89250,12,0.26007887031772875,0.9258,0.28875949654497957,0.9128
10000,89250,13,0.2473254169942616,0.93,0.27507986584408994,0.9191
10000,89250,14,0.23788686890033642,0.9317,0.29971779486936984,0.9112
10000,89250,15,0.22984308711160512,0.935,0.28441920226042405,0.9132
10000,89250,16,0.22196656438768714,0.9377,0.32460563326513425,0.901
10000,89250,17,0.21472672810400914,0.9398,0.25184205766231965,0.9272
10000,89250,18,0.20642139575319174,0.9433,0.27329549906051537,0.9186
10000,89250,19,0.19880604572478883,0.9444,0.24094077216439086,0.9287
10000,89250,20,0.19138879280968368,0.9461,0.2783387890055454,0.9166
10000,89250,21,0.1859223434554195,0.9483,0.23459635920173683,0.9315
10000,89250,22,0.17916146321717794,0.9499,0.230422805993238,0.9322
10000,89250,23,0.1727625071745526,0.9518,0.22753266129360072,0.9336
10000,89250,24,0.16731942824082424,0.9549,0.249796455434764,0.9198
10000,89250,25,0.1634862452812529,0.9545,0.22284865879696286,0.9339
10000,89250,26,0.15762220374472682,0.9559,0.2339824442441988,0.9284
10000,89250,27,0.15333041132904315,0.959,0.22323916308082511,0.9338
10000,89250,28,0.14779267181268924,0.9595,0.21854417559962688,0.9346
10000,89250,29,0.143290480485453,0.9618,0.2096533520974125,0.9379
10000,89250,30,0.13952321647820828,0.9616,0.21381670415070558,0.9368
10000,89250,31,0.13563899282894906,0.9633,0.22268564435476323,0.9296
10000,89250,32,0.1311840429319827,0.9654,0.3022322954563856,0.9054
10000,89250,33,0.12882704089882036,0.9669,0.21375484717581775,0.9361
10000,89250,34,0.1238701990857051,0.9675,0.209242823534743,0.9379
10000,89250,35,0.11947871409766135,0.9682,0.20895942037590348,0.9377
10000,89250,36,0.11663619982886958,0.9697,0.19437475705994325,0.9423
10000,89250,37,0.11244333495916083,0.9706,0.20157760388059784,0.9408
10000,89250,38,0.1090244827025427,0.9717,0.19656509456353213,0.9411
10000,89250,39,0.10529519959325227,0.9727,0.1901642329075771,0.9433
10000,89250,40,0.10221496989906892,0.9736,0.19608058406287282,0.9417
10000,89250,41,0.0997619452438171,0.974,0.20193513234885518,0.9394
10000,89250,42,0.0973458458037195,0.9753,0.18334370524644902,0.945
10000,89250,43,0.09398690335029401,0.9763,0.18759855653570046,0.9434
10000,89250,44,0.09091454124543956,0.9769,0.1919170796635864,0.9439
10000,89250,45,0.0890435311651743,0.9775,0.183138220517051,0.9461
10000,89250,46,0.08575207093588035,0.9796,0.18060300154621767,0.9463
10000,89250,47,0.08335444147062378,0.9795,0.17863803560345187,0.9472
10000,89250,48,0.0805774347068593,0.9807,0.17655292244895845,0.9476
10000,89250,49,0.07913110975898734,0.9806,0.18902712656726964,0.943
10000,89250,50,0.07707351018754019,0.9812,0.17998643962648467,0.9476
10000,89250,51,0.07472846808216187,0.9818,0.17496441770708018,0.9475
10000,89250,52,0.07213489254724643,0.9833,0.1836062866530556,0.9444
10000,89250,53,0.07100336311258665,0.9838,0.19141347091365682,0.9412
10000,89250,54,0.06995352749476053,0.9828,0.17776728706698802,0.947
10000,89250,55,0.06622219128997427,0.9846,0.17074904372328528,0.9475
10000,89250,56,0.0644055441341034,0.9855,0.1727513723892072,0.9471
10000,89250,57,0.06317358179562146,0.9858,0.17630133953281563,0.9465
10000,89250,58,0.06179210285405335,0.9866,0.1712640546035268,0.9488
10000,89250,59,0.059569834783743274,0.9864,0.1738694478227074,0.9482
10000,89250,60,0.057600701388233005,0.9882,0.2012287150398604,0.9405
10000,89250,61,0.057014924075548916,0.9873,0.16883013562760363,0.949
10000,89250,62,0.054570442626600255,0.9892,0.17445405325247995,0.9494
10000,89250,63,0.05289364565864954,0.9893,0.1667158479385819,0.9495
10000,89250,64,0.05137397382174305,0.9901,0.1688283861317135,0.9493
10000,89250,65,0.0499165375538933,0.9892,0.17179124698449147,0.9485
10000,89250,66,0.04890065496072502,0.9902,0.18137254258622834,0.944
10000,89250,67,0.047545167670110536,0.9909,0.16773964086297538,0.9493
10000,89250,68,0.0459636601061463,0.9919,0.17174751749816247,0.9489
10000,89250,69,0.045050715312664615,0.9914,0.16993612163624008,0.9486
10000,89250,70,0.04363374116132032,0.9928,0.16827546667363605,0.9495
10000,89250,71,0.042461341047294224,0.9918,0.17114884590597393,0.9486
10000,89250,72,0.04162881073983432,0.9922,0.19601034081696572,0.9406
10000,89250,73,0.041052775731111706,0.992,0.1750239683322947,0.9464
10000,89250,74,0.03919113037842553,0.9933,0.16882692419743867,0.9497
10000,89250,75,0.038114488073756767,0.9938,0.16472833603534034,0.9498
10000,89250,76,0.0369786728597739,0.9941,0.16298803690549477,0.9509
10000,89250,77,0.03620099490482837,0.9941,0.19585399706761236,0.9426
10000,89250,78,0.0367321990621226,0.9935,0.16331165687646285,0.951
10000,89250,79,0.03466445793648428,0.9947,0.16238077646422333,0.9515
10000,89250,80,0.033242628456067874,0.9948,0.16504103873215462,0.9509
10000,89250,81,0.03241347116091747,0.9955,0.1622961157015435,0.9513
10000,89250,82,0.03172416436147626,0.9959,0.16520142877717192,0.9518
10000,89250,83,0.030923155233506982,0.9958,0.16481669831453225,0.9513
10000,89250,84,0.03030653730885342,0.9957,0.16326343101795773,0.9512
10000,89250,85,0.029593196241086223,0.9963,0.16461936722796436,0.9511
10000,89250,86,0.02879941114726128,0.996,0.16348242489977938,0.9511
10000,89250,87,0.028170240628588413,0.9967,0.164421773314357,0.9517
10000,89250,88,0.02757393993285517,0.997,0.1692080973589389,0.9509
10000,89250,89,0.02718785252564366,0.9971,0.17020944156876855,0.9488
10000,89250,90,0.026527246343493738,0.997,0.16421849317522522,0.9521
10000,89250,91,0.025644827470153973,0.9975,0.16304080922944492,0.9514
10000,89250,92,0.024836957535022564,0.998,0.16277494905948298,0.9515
10000,89250,93,0.024415424977565582,0.9979,0.16326687185617988,0.952
10000,89250,94,0.023869958802672075,0.9976,0.16944620336640404,0.9505
10000,89250,95,0.023348359846343498,0.998,0.16246943065382097,0.954
10000,89250,96,0.022874417292368797,0.9984,0.16529055989579314,0.9515
10000,89250,97,0.02231293908294351,0.9984,0.16173782919283639,0.9531
10000,89250,98,0.021746325861930642,0.9986,0.1633833395711162,0.9513
10000,89250,99,0.021375927495279543,0.9986,0.16470030171505556,0.951
10000,89250,100,0.020924814254713382,0.9988,0.1615391458843781,0.9534
10000,773955,1,2.0069094141712487,0.4373,1.3066698153197334,0.6985
10000,773955,2,0.8442232738052806,0.8012,0.6227694866005662,0.8116
10000,773955,3,0.5191641662753991,0.861,0.5372522281544024,0.8354
10000,773955,4,0.4264401891882776,0.8808,0.40578082691621803,0.8825
10000,773955,5,0.37871131323891283,0.8927,0.4025399014952319,0.8805
10000,773955,6,0.35083402511669604,0.8972,0.3623341653805102,0.8949
10000,773955,7,0.32731702108695404,0.9049,0.3889665062548197,0.875
10000,773955,8,0.31100196230902,0.9105,0.3332808985485784,0.9011
10000,773955,9,0.29650674860392673,0.9142,0.3636197341006029,0.8848
10000,773955,10,0.2842375238638132,0.9182,0.33415510948796734,0.903
10000,773955,11,0.2726877214305154,0.9222,0.2962767355802016,0.9124
10000,773955,12,0.261708166271541,0.9254,0.28930474967389497,0.9165
10000,773955,13,0.2519424266862738,0.9287,0.3015149272723518,0.9117
10000,773955,14,0.2439306809494073,0.9297,0.29863770753038227,0.9109
10000,773955,15,0.23511897178786384,0.9348,0.30099803211339127,0.9104
10000,773955,16,0.22801634538017787,0.9376,0.2769176562293144,0.9193
10000,773955,17,0.21907853215300865,0.939,0.2957848960055579,0.9122
10000,773955,18,0.21249529358261388,0.9403,0.25149232141667743,0.9281
10000,773955,19,0.20428591538083646,0.9427,0.25139088897100625,0.929
10000,773955,20,0.1965274023467889,0.9469,0.25362330634047514,0.9273
10000,773955,21,0.19074010348902595,0.947,0.24314521145859636,0.9296
10000,773955,22,0.18557693970948438,0.9484,0.28282613519642674,0.9103
10000,773955,23,0.18016002270391845,0.9509,0.24484694621787553,0.9285
10000,773955,24,0.1735581940810002,0.9522,0.23489725854154803,0.9315
10000,773955,25,0.16711865530088696,0.9544,0.3209014472795336,0.8967
10000,773955,26,0.16506489363462215,0.9559,0.24083312911155216,0.9293
10000,773955,27,0.1579917185935776,0.9579,0.23237409171522228,0.931
10000,773955,28,0.15271593229093092,0.9599,0.22536007675615902,0.9344
10000,773955,29,0.1484399535863883,0.9614,0.24063984012117118,0.9268
10000,773955,30,0.14396874702315693,0.9614,0.21336555122750614,0.9385
10000,773955,31,0.1387873721205904,0.964,0.2275920374228005,0.9313
10000,773955,32,0.1345859690109897,0.9655,0.22446080736362928,0.9337
10000,773955,33,0.13112759885641673,0.966,0.20544723010672278,0.9409
10000,773955,34,0.12653309234767213,0.9668,0.2268727690911536,0.9324
10000,773955,35,0.12340651812719661,0.9683,0.21932500312019457,0.9346
10000,773955,36,0.1202859504135581,0.9684,0.21380881063786542,0.9365
10000,773955,37,0.11623858275225393,0.9686,0.1975742369879321,0.9428
10000,773955,38,0.11173278213401638,0.9707,0.19567047734274867,0.9442
10000,773955,39,0.10846912162194455,0.9717,0.2436472499255108,0.9287
10000,773955,40,0.1065081572829398,0.9717,0.19230569974039008,0.9448
10000,773955,41,0.10189200925249783,0.9743,0.191604707999848,0.9453
10000,773955,42,0.09936633933954277,0.9749,0.19915883430088274,0.9405
10000,773955,43,0.09601566165660307,0.9745,0.2020244819866251,0.9389
10000,773955,44,0.09369861631121626,0.9764,0.22072465768598268,0.9336
10000,773955,45,0.09167985739558195,0.9767,0.18441479742071665,0.946
10000,773955,46,0.0874349756428391,0.9784,0.18428839328778987,0.9469
10000,773955,47,0.08484043992897489,0.9783,0.18324999239500284,0.9471
10000,773955,48,0.08281117120783349,0.979,0.18200218256428327,0.9473
10000,773955,49,0.0802250412949945,0.9798,0.18186594848151372,0.9467
10000,773955,50,0.07815418705484241,0.981,0.1923236087888288,0.9439
10000,773955,51,0.07615951340730376,0.9803,0.17713398141949027,0.9482
10000,773955,52,0.07387580822128903,0.9821,0.1794034421920488,0.948
10000,773955,53,0.07139972038482592,0.983,0.18095857103921664,0.9466
10000,773955,54,0.06903704377649077,0.9832,0.1767651431151296,0.9475
10000,773955,55,0.06781214912198864,0.9841,0.17476247889750943,0.9497
10000,773955,56,0.06491019240806617,0.9841,0.18062973947524882,0.9462
10000,773955,57,0.06336993926611958,0.9859,0.18058191461692383,0.9464
10000,773955,58,0.06150711906819956,0.986,0.19132824367687296,0.944
10000,773955,59,0.061016554898976505,0.9868,0.1719014680247475,0.9502
10000,773955,60,0.05810933036797969,0.9868,0.1805175287665186,0.9472
10000,773955,61,0.05671189044701565,0.9879,0.17055896922230668,0.9502
10000,773955,62,0.05464570687919911,0.9894,0.17656281831788942,0.9465
10000,773955,63,0.05348090237089268,0.9889,0.17473788946153024,0.9487
10000,773955,64,0.052250913332885784,0.9892,0.16968989559464148,0.951
10000,773955,65,0.05044704971063042,0.9899,0.17433311885502661,0.9499
10000,773955,66,0.04916058913342152,0.9911,0.17853719787650765,0.9477
10000,773955,67,0.047718992371910636,0.9913,0.17019281155987126,0.9498
10000,773955,68,0.04655546521977698,0.9915,0.1672602672182201,0.9513
10000,773955,69,0.04448296612460706,0.9914,0.16858203181587578,0.9499
10000,773955,70,0.04402530288213377,0.9921,0.16821500929641145,0.9507
10000,773955,71,0.04266709004137528,0.9931,0.16865345318189545,0.9501
10000,773955,72,0.04161108877651096,0.993,0.20374091890564602,0.9384
10000,773955,73,0.04212148648937699,0.9922,0.1672250052150606,0.9504
10000,773955,74,0.039346780085532954,0.9942,0.16543982873057253,0.9521
10000,773955,75,0.03833518166586257,0.9943,0.1659368322333369,0.9521
10000,773955,76,0.037150596672845315,0.9947,0.1665906103183639,0.9521
10000,773955,77,0.0363920057807536,0.9953,0.16515837373470293,0.9531
10000,773955,78,0.03518813184319359,0.9953,0.16502895246376142,0.9512
10000,773955,79,0.03434770615394168,0.9953,0.16844871136328385,0.9512
10000,773955,80,0.033404097509428396,0.996,0.16410551121715988,0.953
10000,773955,81,0.032312654579946955,0.9962,0.1643110823453841,0.9528
10000,773955,82,0.03166069935225849,0.9965,0.16411334525142446,0.9532
10000,773955,83,0.03095931821192707,0.9967,0.16790855682837413,0.9517
10000,773955,84,0.03017586268930025,0.9962,0.1816546935353463,0.9453
10000,773955,85,0.03042247667322614,0.9965,0.16441197450159706,0.9525
10000,773955,86,0.028750274452236425,0.9972,0.1649593257223039,0.953
10000,773955,87,0.02800385721579897,0.9973,0.1630730271359234,0.9537
10000,773955,88,0.027178465566836348,0.998,0.16730881525587346,0.9519
10000,773955,89,0.026925012502511492,0.9972,0.16482599569876086,0.9533
10000,773955,90,0.026010411166773526,0.9976,0.1689084453133149,0.9518
10000,773955,91,0.025536809747666395,0.9979,0.16886049402183684,0.9503
10000,773955,92,0.02505097158935523,0.9978,0.16653517982776722,0.9536
10000,773955,93,0.024119526242281954,0.9984,0.16877976700293776,0.9524
10000,773955,94,0.023554842320804625,0.9983,0.16861526857131215,0.9524
10000,773955,95,0.023234738908956915,0.9984,0.16408282782397224,0.9536
10000,773955,96,0.02265279802979385,0.9986,0.16475571718115706,0.9541
10000,773955,97,0.022322437777552603,0.9985,0.1638560275315759,0.954
10000,773955,98,0.021782669095784836,0.9985,0.1643681311170161,0.9543
10000,773955,99,0.020999392113633546,0.9987,0.16320611985154546,0.9547
10000,773955,100,0.020751462171490122,0.9986,0.1624845584468185,0.9547
25000,654571,1,1.255196601009126,0.68096,0.5441247242599322,0.8303
25000,654571,2,0.42516049977218373,0.88424,0.3713969575096053,0.8919
25000,654571,3,0.3458691760076525,0.90192,0.3314489152056928,0.9038
25000,654571,4,0.308591074112109,0.91304,0.30491967397491515,0.9115
25000,654571,5,0.2839967015234578,0.9194,0.28263440070757234,0.9175
25000,654571,6,0.26235184035099707,0.92648,0.2605369268674094,0.9263
25000,654571,7,0.24352328869066917,0.93092,0.24827514625044533,0.927
25000,654571,8,0.22828708889964947,0.93568,0.2366631559806725,0.9321
25000,654571,9,0.2139798838604703,0.9406,0.23144569916246574,0.9327
25000,654571,10,0.20143811117002697,0.94348,0.21868138179497615,0.9362
25000,654571,11,0.18997743162956604,0.94704,0.2111492911105358,0.9371
25000,654571,12,0.17952346763096816,0.94864,0.19827695612894433,0.9412
25000,654571,13,0.169896833455337,0.9526,0.19349577843638535,0.9436
25000,654571,14,0.16163423132009863,0.95504,0.19034452048976874,0.9446
25000,654571,15,0.15361895373609924,0.957,0.1799041609490012,0.9484
25000,654571,16,0.1460464584251806,0.95972,0.177387740101988,0.9468
25000,654571,17,0.13945878326911565,0.96168,0.17239956079908092,0.9498
25000,654571,18,0.13316879398388293,0.9634,0.1622034444609425,0.9547
25000,654571,19,0.12668157339724817,0.964,0.1585374440018318,0.9539
25000,654571,20,0.12102150236628763,0.96688,0.1536095578834389,0.9553
25000,654571,21,0.11573592887742991,0.9684,0.1518944940083389,0.9557
25000,654571,22,0.11002241379825102,0.96924,0.15758723556152848,0.9526
25000,654571,23,0.1059513769710408,0.97092,0.14370301060391813,0.9578
25000,654571,24,0.10099980258661277,0.97244,0.14182606184970264,0.9589
25000,654571,25,0.09658069067376664,0.9736,0.14065971607446492,0.9575
25000,654571,26,0.09286962612015794,0.97484,0.13572780884315425,0.9609
25000,654571,27,0.08833045369917339,0.97684,0.13504281666298062,0.9606
25000,654571,28,0.08466380663707643,0.97712,0.13130009400171208,0.962
25000,654571,29,0.08094820772339238,0.97808,0.1292289343915431,0.9616
25000,654571,30,0.07797089049480702,0.9794,0.12867726017610992,0.9624
25000,654571,31,0.07466866918895008,0.9806,0.12539433660177157,0.9624
25000,654571,32,0.0714435589521599,0.9808,0.12404522903778302,0.963
25000,654571,33,0.06880841796917775,0.9824,0.1253076652410548,0.9619
25000,654571,34,0.0659163011861996,0.98364,0.12041736977911714,0.9638
25000,654571,35,0.06301269440116412,0.98428,0.11869315117552551,0.965
25000,654571,36,0.06079467452774587,0.98428,0.12290123683653938,0.9635
25000,654571,37,0.058574113895818736,0.98588,0.11852596985186349,0.9653
25000,654571,38,0.055852065673912904,0.98628,0.1183801325867596,0.9651
25000,654571,39,0.0540204965077618,0.9876,0.1170468074174862,0.9656
25000,654571,40,0.051923479708544044,0.98776,0.11377233818633442,0.9664
25000,654571,41,0.04991787632941539,0.98896,0.11610345041863657,0.9649
25000,654571,42,0.048201556321855694,0.98888,0.11165023864300165,0.967
25000,654571,43,0.04641947976820197,0.98936,0.11011100273488866,0.9678
25000,654571,44,0.04432681317578208,0.98992,0.11203509688540035,0.9681
25000,654571,45,0.0432488241703432,0.99064,0.10981771745797114,0.9687
25000,654571,46,0.04145809653968905,0.99108,0.10818255525354659,0.968
25000,654571,47,0.039970158345290996,0.9916,0.108457913623605,0.9681
25000,654571,48,0.038570838915645334,0.9918,0.11233662816909142,0.9681
25000,654571,49,0.037209130737468246,0.99244,0.10620449433781778,0.968
25000,654571,50,0.03569465819343925,0.99312,0.1147964215311269,0.9677
25000,654571,51,0.03478256093898069,0.99324,0.10566476241050478,0.97
25000,654571,52,0.03327941917460545,0.99392,0.10707000030517368,0.969
25000,654571,53,0.032254304213633955,0.99468,0.10611269138293954,0.9691
25000,654571,54,0.03101285768877881,0.99452,0.10673555980662044,0.969
25000,654571,55,0.030052243124346595,0.99496,0.10836116951040271,0.9676
25000,654571,56,0.02897399842694661,0.99544,0.10797068283879686,0.9683
25000,654571,57,0.028032152003718183,0.9958,0.10472865526249757,0.9705
25000,654571,58,0.027034332954954866,0.99608,0.10402533614347563,0.9702
25000,654571,59,0.026176650597169778,0.99616,0.10593465754586683,0.9693
25000,654571,60,0.025514570672326244,0.99644,0.1036135779166927,0.9701
25000,654571,61,0.024465307096113557,0.99656,0.101896035616206,0.9708
25000,654571,62,0.02377603860705629,0.99668,0.1026980534676837,0.9697
25000,654571,63,0.02299109207036238,0.997,0.10393275722063672,0.9698
25000,654571,64,0.02241265013930343,0.99704,0.1032504522208283,0.97
25000,654571,65,0.02165036888399076,0.9974,0.1024617209311396,0.9705
25000,654571,66,0.020808812562341628,0.9974,0.1033318516650321,0.9704
25000,654571,67,0.020363683558142557,0.99768,0.10546211548216768,0.9696
25000,654571,68,0.019747925679966846,0.99796,0.10288338052728256,0.9708
25000,654571,69,0.01920541160021281,0.99776,0.10286075552389855,0.9702
25000,654571,70,0.018663853854824553,0.99788,0.10197948655015737,0.9707
25000,654571,71,0.018021508902976064,0.99812,0.10401152717453001,0.97
25000,654571,72,0.01753133685531766,0.99836,0.10233488366129609,0.9707
25000,654571,73,0.0169308853357869,0.99848,0.10365817375611455,0.9703
25000,654571,74,0.016547520579918335,0.99852,0.10428753674625786,0.9699
25000,654571,75,0.016023972594734905,0.9988,0.10260881256475823,0.971
25000,654571,76,0.01559572142683989,0.99884,0.10217648176993153,0.9702
25000,654571,77,0.015295880715267222,0.99892,0.1023651633017263,0.9717
25000,654571,78,0.014972056161219693,0.99884,0.10360468973281889,0.9713
25000,654571,79,0.014481950213565119,0.99904,0.10255558892522804,0.9712
25000,654571,80,0.014060917506039973,0.99892,0.10249150449161046,0.9709
25000,654571,81,0.01369750049360156,0.99912,0.1030534819993844,0.9714
25000,654571,82,0.01337435015868061,0.99912,0.10363759954617041,0.9703
25000,654571,83,0.012979933964605823,0.99928,0.10281955692693821,0.972
25000,654571,84,0.012658290203700821,0.99924,0.1023898484272845,0.9709
25000,654571,85,0.012394686972822476,0.99932,0.10229928740007597,0.9712
25000,654571,86,0.01197549392304219,0.99932,0.10323869332200607,0.9707
25000,654571,87,0.011749281819098333,0.99944,0.1027477802426885,0.9709
25000,654571,88,0.011507644831543906,0.9994,0.10335635885679456,0.9712
25000,654571,89,0.011291465451582546,0.99932,0.10277180594689267,0.9715
25000,654571,90,0.010972085482302319,0.99948,0.10478439131778983,0.971
25000,654571,91,0.010776068655791855,0.99944,0.10346012416833418,0.9711
25000,654571,92,0.010488801703532129,0.99944,0.10267890050691733,0.9708
25000,654571,93,0.0102232333747005,0.99948,0.10495201221192117,0.9715
25000,654571,94,0.010063823709394895,0.9996,0.10300688935659948,0.9715
25000,654571,95,0.009767455886880565,0.9996,0.10334030034896025,0.9716
25000,654571,96,0.00954812289333395,0.99964,0.10420868922764594,0.9713
25000,654571,97,0.009396137787498437,0.99956,0.10262245391098725,0.9717
25000,654571,98,0.009142854528273327,0.9996,0.10338203883627682,0.9722
25000,654571,99,0.009018093261521422,0.99964,0.10308114119807288,0.9716
25000,654571,100,0.008782830837057843,0.99972,0.10434507232301005,0.9707
25000,89250,1,1.2625233808135208,0.66976,0.5244538343331194,0.8566
25000,89250,2,0.42540510930945297,0.88168,0.3922289451391309,0.8831
25000,89250,3,0.34303187957245146,0.90284,0.3563654126056531,0.8952
25000,89250,4,0.3059876013876856,0.91312,0.30073655882695643,0.9135
25000,89250,5,0.2783131840276924,0.92108,0.27854097609341877,0.9174
25000,89250,6,0.25553561534196084,0.92852,0.256813718985023,0.9259
25000,89250,7,0.23712654250582407,0.93372,0.24806040269238847,0.9278
25000,89250,8,0.22087215898372736,0.93876,0.24666218525885478,0.9259
25000,89250,9,0.2073054426467011,0.94244,0.22559775204413426,0.9329
25000,89250,10,0.19339983074185316,0.94696,0.21665329617572648,0.9367
25000,89250,11,0.1817965319968653,0.94908,0.20090493800098985,0.9414
25000,89250,12,0.17170594475508416,0.95148,0.1902594548678959,0.9441
25000,89250,13,0.16202766301645935,0.95452,0.1809081710404245,0.9473
25000,89250,14,0.1528330695423143,0.95712,0.1760359293711602,0.9477
25000,89250,15,0.14466314319681053,0.95984,0.16936840382077648,0.9507
25000,89250,16,0.13712519570023043,0.96176,0.16533586323179755,0.9521
25000,89250,17,0.13015392106174156,0.96424,0.16682776728322915,0.9512
25000,89250,18,0.12387149545444358,0.96584,0.16006195427517475,0.953
25000,89250,19,0.11804422407318689,0.96804,0.14999211950521285,0.9555
25000,89250,20,0.11265938224765139,0.96884,0.1465047135688611,0.956
25000,89250,21,0.10764060623188865,0.97052,0.14764392137592502,0.9567
25000,89250,22,0.10241940966985805,0.97252,0.14014532475134722,0.9588
25000,89250,23,0.09758724748799372,0.97376,0.13733522183228677,0.959
25000,89250,24,0.09322482996364782,0.9752,0.1389096768164233,0.9581
25000,89250,25,0.08946639852944491,0.9754,0.13828810522735135,0.9584
25000,89250,26,0.08499309322776695,0.97704,0.12929503799730188,0.9615
25000,89250,27,0.08167779711407407,0.9778,0.12925954350312738,0.962
25000,89250,28,0.07848846466508919,0.97928,0.1379294432806325,0.9585
25000,89250,29,0.07540576389558958,0.98008,0.12232503742831555,0.963
25000,89250,30,0.07223980680425421,0.98104,0.12481322768069483,0.9631
25000,89250,31,0.0690912561988422,0.98116,0.12015347366504023,0.9646
25000,89250,32,0.06631547394644229,0.98336,0.12188299713821679,0.9641
25000,89250,33,0.06374046477309164,0.98356,0.12082256960756195,0.9656
25000,89250,34,0.061294083413991764,0.98428,0.1174302782795779,0.9658
25000,89250,35,0.0590738581280131,0.98536,0.12623224345294679,0.9618
25000,89250,36,0.05691327341374976,0.98544,0.11292129053004431,0.9673
25000,89250,37,0.054385758954606844,0.98644,0.1240773897594107,0.9623
25000,89250,38,0.05257823312108831,0.98736,0.1111670432413829,0.9664
25000,89250,39,0.050655859524695826,0.98824,0.11282694194518267,0.9678
25000,89250,40,0.048772184548260905,0.98852,0.11023693523376367,0.9652
25000,89250,41,0.04715036637682503,0.9888,0.11540580912201756,0.9649
25000,89250,42,0.0453950537328472,0.9896,0.10942715960378425,0.968
25000,89250,43,0.04382752350603594,0.99016,0.11097295698800638,0.968
25000,89250,44,0.04203551324627946,0.9908,0.10729185565930655,0.9674
25000,89250,45,0.040603604049784275,0.99148,0.11173858087575306,0.967
25000,89250,46,0.039123327365671284,0.99192,0.10719078885743467,0.9676
25000,89250,47,0.037772034182251536,0.99248,0.10721220882221698,0.9671
25000,89250,48,0.03650146497258579,0.99276,0.1079334296482019,0.9673
25000,89250,49,0.035450136941147195,0.99332,0.10894076842132626,0.9667
25000,89250,50,0.034117156726712755,0.99344,0.10893261642340171,0.9678
25000,89250,51,0.03303458506061612,0.99364,0.10506619053228552,0.9689
25000,89250,52,0.03186350181153286,0.99412,0.1077478415996904,0.967
25000,89250,53,0.030911005545510038,0.99428,0.10525950163287466,0.9691
25000,89250,54,0.029977908347437104,0.99464,0.10819562442413604,0.9684
25000,89250,55,0.028985368450003636,0.995,0.10508088708779514,0.9694
25000,89250,56,0.027946531029041436,0.99516,0.10508280959467402,0.9689
25000,89250,57,0.02716843690474845,0.9958,0.10482722917336268,0.9687
25000,89250,58,0.026176975859003648,0.99612,0.10446791644596105,0.9689
25000,89250,59,0.025316013796025504,0.99596,0.10442732932871984,0.9698
25000,89250,60,0.02477281045164482,0.99632,0.10419327866087101,0.9684
25000,89250,61,0.023842337980650365,0.99652,0.10380783880075531,0.9692
25000,89250,62,0.023080427650114,0.997,0.10444897942884177,0.9692
25000,89250,63,0.02242379714815429,0.99676,0.10411212764913773,0.9695
25000,89250,64,0.02180878212255275,0.99692,0.10415664878662728,0.9694
25000,89250,65,0.02121681655636554,0.9976,0.1046460828620058,0.9697
25000,89250,66,0.020457870838110365,0.99748,0.10517614412602774,0.9695
25000,89250,67,0.019919615062909294,0.9976,0.10470709148964011,0.9697
25000,89250,68,0.019413788124161543,0.99784,0.1047898439172072,0.9696
25000,89250,69,0.018898297831705328,0.99772,0.10490896956685726,0.9695
25000,89250,70,0.01839512237906816,0.998,0.11224352552256235,0.9666
25000,89250,71,0.017851565687354003,0.99792,0.10427477938445025,0.9699
25000,89250,72,0.017284521733321685,0.9984,0.10434956984292683,0.9699
25000,89250,73,0.01677767840588942,0.99836,0.10424464533064506,0.9699
25000,89250,74,0.016296509504226602,0.99848,0.10568155309672596,0.9696
25000,89250,75,0.016037310566781295,0.99856,0.10465155699685161,0.9698
25000,89250,76,0.015488343068625053,0.99868,0.10484355767491117,0.9703
25000,89250,77,0.015153076674789453,0.99888,0.10555681707706067,0.9701
25000,89250,78,0.014742470322616347,0.9988,0.10562814602963017,0.9699
25000,89250,79,0.014426529884103836,0.99896,0.10422236180232865,0.9704
25000,89250,80,0.013938675128708748,0.9992,0.10477465705249549,0.9705
