architecture,epoch,train_loss_mean,train_loss_std,train_accuracy_mean,train_accuracy_std,val_loss_mean,val_loss_std,val_accuracy_mean,val_accuracy_std
2_hidden_layers,64,0.0015100439838046395,4.2579700387240744e-05,1.0,0.0,0.09755018116643731,0.0032990028291735637,0.9786333333333334,0.001021436896402991
2_hidden_layers,65,0.001458316045921832,4.2734118140710344e-05,1.0,0.0,0.09805048012760981,0.0034913894448881516,0.9789333333333333,0.001357694123627828
2_hidden_layers,66,0.0013940161362167762,3.324352814587672e-05,1.0,0.0,0.09921814250176819,0.004153667716103496,0.9786,0.0012124355652982169
2_hidden_layers,67,0.0013528332482784517,4.242460620876624e-05,1.0,0.0,0.09900530660658124,0.003114592539953067,0.9786999999999999,0.0011357816691600629
2_hidden_layers,68,0.001310189975783732,2.6391999263020526e-05,1.0,0.0,0.09901828460685445,0.0033850365537776875,0.9788,0.0013856406460551736
2_hidden_layers,69,0.0012710141967491168,3.4007520960763496e-05,1.0,0.0,0.09907107749658638,0.0034674181138488816,0.9788,0.0014730919862656854
2_hidden_layers,70,0.001229897627707338,2.135205813771933e-05,1.0,0.0,0.10055668033329586,0.0031197247705076585,0.9784,0.0007937253933193946
2_hidden_layers,71,0.001188229338108618,2.4937120686376385e-05,1.0,0.0,0.10007857428216278,0.00365176650499857,0.9784666666666667,0.0010263202878893981
2_hidden_layers,72,0.0011560063525952978,2.079762331069377e-05,1.0,0.0,0.10031046079471229,0.0033860893700583036,0.9786666666666667,0.0013316656236958668
2_hidden_layers,73,0.001123498340026575,2.578941775492133e-05,1.0,0.0,0.10039568322042451,0.0033954592117456097,0.9786666666666667,0.0012423096769056136
2_hidden_layers,74,0.0010968403833655192,2.459560925595145e-05,1.0,0.0,0.10041870752375039,0.0036201664403517674,0.9787666666666667,0.0014364307617610159
2_hidden_layers,75,0.0010587493771906202,2.010375214352561e-05,1.0,0.0,0.1015082335149728,0.0037617730627228074,0.9788666666666667,0.001504437879519562
2_hidden_layers,76,0.0010328121630096268,2.6410947932580317e-05,1.0,0.0,0.10180906612536038,0.0032120978699327683,0.9786,0.0011135528725659915
2_hidden_layers,77,0.001005487181822145,2.5629454419583666e-05,1.0,0.0,0.1021434837759602,0.004074786832793755,0.9787333333333333,0.0009291573243177886
2_hidden_layers,78,0.000980786986712533,1.989556856814881e-05,1.0,0.0,0.10204353646654128,0.0031613351996276433,0.9788666666666667,0.0015143755588801285
2_hidden_layers,79,0.0009564250962201475,2.275750245708321e-05,1.0,0.0,0.10207099744680963,0.003716174654511522,0.9789333333333333,0.001357694123627764
2_hidden_layers,80,0.0009329774641771024,1.8884358871873293e-05,1.0,0.0,0.10216960709067396,0.0033977977237650745,0.9788,0.0013892443989449873
2_hidden_layers,81,0.0009068423353461658,2.297501518330334e-05,1.0,0.0,0.10277641461458588,0.0036156804864389287,0.9785666666666666,0.0010969655114602976
2_hidden_layers,82,0.0008886323617773002,1.500307773653745e-05,1.0,0.0,0.10313820351067754,0.003344806067905589,0.9784333333333333,0.0009237604307034356
2_hidden_layers,83,0.0008677839298888552,1.7669966492915783e-05,1.0,0.0,0.10375350228991438,0.0033359474642981786,0.9787666666666667,0.001193035344544861
2_hidden_layers,84,0.0008489065193892016,1.6552093584536184e-05,1.0,0.0,0.10363467966103755,0.004043493020810035,0.9784333333333333,0.0011060440015358008
2_hidden_layers,85,0.0008278069795360907,1.7062621833602826e-05,1.0,0.0,0.10345040130261124,0.003856695147123628,0.9787333333333333,0.001474222959166456
2_hidden_layers,86,0.0008100062473370111,1.6953389617636445e-05,1.0,0.0,0.1039023104454355,0.003817052883719406,0.9787,0.001571623364550217
2_hidden_layers,87,0.000790703640947652,1.4738720295057915e-05,1.0,0.0,0.10419307774866066,0.004136750850004987,0.9786666666666667,0.0015821925715075018
2_hidden_layers,88,0.0007762845620951134,1.324492881579185e-05,1.0,0.0,0.10441697867155682,0.0037309171388710065,0.9788,0.0013453624047073303
2_hidden_layers,89,0.000759921860337639,1.808230174558881e-05,1.0,0.0,0.10479040330522321,0.00316520175002227,0.9785666666666666,0.0008962886439832866
2_hidden_layers,90,0.0007442352990922776,1.31146560826844e-05,1.0,0.0,0.10472387091706409,0.0038868128489428855,0.9785333333333334,0.0013796134724383046
2_hidden_layers,91,0.0007269623597003957,1.4022181312871879e-05,1.0,0.0,0.10510450611768718,0.003775957002881106,0.9788,0.0010535653752852686
2_hidden_layers,92,0.0007118509864654682,1.399349261648292e-05,1.0,0.0,0.10527847572164926,0.003722081148436141,0.9783666666666667,0.000960902353693321
2_hidden_layers,93,0.0006994003198476685,1.41852323008624e-05,1.0,0.0,0.10555855031555617,0.00394149619750031,0.9786666666666667,0.0010969655114602976
2_hidden_layers,94,0.0006864390908223921,1.0498241997021241e-05,1.0,0.0,0.10565167005967842,0.00385907911154846,0.9786999999999999,0.001307669683062192
2_hidden_layers,95,0.0006737388715886405,1.1121676611563554e-05,1.0,0.0,0.10607902806226799,0.0032705961294423303,0.9784666666666667,0.00107857931249091
2_hidden_layers,96,0.0006611442296546938,1.2375459806875879e-05,1.0,0.0,0.10614601026122122,0.0038045350817949037,0.9787666666666667,0.0014153915830374807
2_hidden_layers,97,0.0006477214490153623,1.287026307320259e-05,1.0,0.0,0.10622124566426445,0.0038350512032330132,0.9787,0.0014933184523068645
2_hidden_layers,98,0.0006357048606180144,8.648148326086425e-06,1.0,0.0,0.10642830032411542,0.0036224382185330597,0.9788,0.0012288205727444476
2_hidden_layers,99,0.0006251731067229574,1.1053149540398172e-05,1.0,0.0,0.1069147946863445,0.004036628303313052,0.9789333333333333,0.0013051181300301154
2_hidden_layers,100,0.0006131263987434562,1.0053781077458325e-05,1.0,0.0,0.10706125241410332,0.003660331216059438,0.9789333333333333,0.0013650396819628937
3_hidden_layers,1,2.3014464089434603,2.7800983449488398e-05,0.11230666666666667,0.0001921804707386563,2.3017474908385247,3.5311915301444e-05,0.1093,0.0
3_hidden_layers,2,2.3011819058719727,4.6469659437962364e-05,0.11298000000000001,0.0,2.3016460259850335,0.00015340200321237751,0.1093,0.0
3_hidden_layers,3,2.3009468528708976,0.00013162062629859989,0.11298000000000001,0.0,2.3011598911274405,0.0004569165019139562,0.1093,0.0
3_hidden_layers,4,2.264387918573435,0.06132610214953052,0.13194666666666666,0.03285123031688971,2.132782672234114,0.2831360856074844,0.1677,0.10115176716202241
3_hidden_layers,5,1.7378143752625206,0.3629432848246141,0.33578,0.131188546756186,1.1944684978012112,0.3630386953113008,0.5411666666666667,0.17284768824989627
3_hidden_layers,6,0.7882887251990126,0.2903900810592093,0.7321933333333334,0.11699518679558289,0.48421765580556375,0.17782976358518307,0.8526333333333334,0.068626112620003
3_hidden_layers,7,0.379057349397796,0.09481795061034158,0.8922,0.027372197573450326,0.29876031304970974,0.05037788362690515,0.9171,0.011588356225108037
3_hidden_layers,8,0.2540031788007357,0.04822328017558073,0.92914,0.011985140800174196,0.2490080388907998,0.03211737781353742,0.9312333333333332,0.007205784713224016
3_hidden_layers,9,0.19433191616277404,0.03403980180799152,0.9458066666666666,0.008148480430935176,0.2012976820971055,0.0319243603418549,0.9425333333333333,0.009521204405606127
3_hidden_layers,10,0.15758889180855043,0.025429371057778833,0.95526,0.006011023207408208,0.175454072334204,0.013312558970355475,0.9498000000000001,0.004396589587396145
3_hidden_layers,11,0.1300323887370666,0.01951103917238533,0.96324,0.0044542114902640356,0.19072500550538143,0.03896590943324975,0.9473666666666668,0.010002166431995278
3_hidden_layers,12,0.10972622811809309,0.015339088079213642,0.9685133333333334,0.004315846768982137,0.14705067109321937,0.024289015016572643,0.9583666666666667,0.006351640208114228
3_hidden_layers,13,0.0941992769656259,0.011404561940710751,0.9727333333333332,0.0027744789300575626,0.150301108717073,0.03307863678865457,0.9570666666666666,0.009877415316434435
3_hidden_layers,14,0.08175774642339652,0.010632696634262787,0.97616,0.002948423307464493,0.13484418398342377,0.018905760462729383,0.9624333333333333,0.005558177159225308
3_hidden_layers,15,0.07062349520326222,0.008013136158683157,0.9794733333333333,0.0017788010943704227,0.13306859078087283,0.015101913835326454,0.9631333333333334,0.002874601421646649
3_hidden_layers,16,0.06220797143977863,0.006842970399338649,0.9818000000000001,0.002181008940834488,0.12067073615989565,0.005333485042323937,0.9679666666666668,0.001222020185321538
3_hidden_layers,17,0.054054199961259077,0.0052649164509031,0.9842933333333334,0.0014670151101243679,0.1185643347277554,0.004374380507413791,0.9671333333333333,0.00041633319989329626
3_hidden_layers,18,0.04707431363545098,0.005054713040389531,0.9865400000000001,0.001919479096005008,0.11694585566033443,0.005364877250631039,0.9689,0.0016522711641858401
3_hidden_layers,19,0.04115717820371731,0.003285311765610243,0.98794,0.0008986656775464101,0.12649589190254987,0.0038172823487146396,0.9671,0.0014798648586948884
3_hidden_layers,20,0.0361635192859945,0.0033243976811242323,0.98934,0.001080555412739238,0.1310807310232561,0.031467138501379596,0.9647,0.009704122835166496
3_hidden_layers,21,0.03154839274662349,0.002618580677584962,0.9904733333333334,0.0008431686268673023,0.14031144398694662,0.023048590441203783,0.9636999999999999,0.007275300681071579
3_hidden_layers,22,0.027108538972844237,0.0024805699398506007,0.9923266666666667,0.0012133150181768118,0.1263051002648285,0.007632916057817512,0.9676333333333332,0.00135769412362776
3_hidden_layers,23,0.02328799605529457,0.0018969982568708375,0.9935200000000001,0.0008146164741767029,0.12526594945948974,0.011492975384677532,0.9691666666666667,0.0035921210076127995
3_hidden_layers,24,0.019331335457961535,0.0011739190427656047,0.9949133333333333,0.0006658328118479744,0.1759402500683985,0.059366424871294926,0.9587666666666667,0.011948779575058388
3_hidden_layers,25,0.01734738740388107,0.0007821201326976929,0.99552,0.0003671511950137109,0.13188224754163702,0.0013686330539518128,0.9690666666666666,0.0016196707484341926
3_hidden_layers,26,0.014409859413591013,0.0023385873891504545,0.9962933333333334,0.0006407287517610835,0.13485058455817883,0.014553797050844034,0.9682666666666666,0.0032715949219506747
3_hidden_layers,27,0.012058611129711327,0.0010258973559622228,0.9969733333333334,0.0003061590000855269,0.1287367039084439,0.007668548007848752,0.9711666666666666,0.001011599393699592
3_hidden_layers,28,0.010525232954050875,0.0017779342342606236,0.9974866666666667,0.0006806859285554078,0.13813011792395605,0.01017967858833952,0.9702000000000001,0.0015874507866387893
3_hidden_layers,29,0.007869579271712434,0.001998326381034657,0.9983666666666666,0.0008200812967830134,0.13528724331819306,0.004318368231499343,0.9709,0.0009539392014169541
3_hidden_layers,30,0.005971896355681586,0.001650074478759277,0.9989333333333333,0.0006274817394421532,0.13193984157848307,0.002938366196836624,0.9721000000000001,0.0005196152422706701
3_hidden_layers,31,0.004753873424078947,0.0019131361354450206,0.9993266666666667,0.0006806859285554078,0.13623523376055602,0.004304247776669471,0.9717000000000001,0.0006082762530298348
3_hidden_layers,32,0.0032625237754212648,0.000611671137929539,0.99974,0.00012000000000003674,0.13614285433607207,0.004422036583120219,0.9723,0.0011135528725660388
3_hidden_layers,33,0.0025155761548999044,0.00032921259541054157,0.9998466666666667,0.00010263202878888708,0.13638013685824005,0.006153014497651318,0.9728,0.0011789826122551687
3_hidden_layers,34,0.0021318399790558325,0.00019198463202570542,0.9998999999999999,3.464101615144424e-05,0.13939980812706929,0.003947242122553077,0.9722333333333334,0.0013503086067019312
3_hidden_layers,35,0.0017257023494892249,0.00018859752818225974,0.9999333333333333,7.023769168570249e-05,0.140334834636998,0.006712428465125923,0.9730666666666666,0.0014011899704655542
3_hidden_layers,36,0.0014644030592523571,0.0001284352966143771,0.9999600000000001,3.9999999999970615e-05,0.14122676140582804,0.006672829816858743,0.9728,0.0012999999999999924
3_hidden_layers,37,0.0013058839969511688,0.00012399575010099286,0.9999733333333333,3.0550504632954405e-05,0.14344939983108607,0.006980720116228628,0.9729333333333333,0.0013279056191361292
3_hidden_layers,38,0.0011602460485826695,0.00010303621777738434,0.99998,1.9999999999992246e-05,0.14558747984647671,0.006230730718030318,0.9727333333333333,0.0014153915830375447
3_hidden_layers,39,0.0010746364701958579,0.00010131646913739185,0.9999600000000001,3.46410161513561e-05,0.1461324019817449,0.006499068236865842,0.973,0.0014798648586948483
3_hidden_layers,40,0.0009539764200352089,5.981879200329211e-05,0.9999866666666666,1.1547005383755988e-05,0.14796322630652983,0.006234311890467374,0.9728666666666667,0.0016196707484341605
3_hidden_layers,41,0.0008695195854201716,5.563037951129803e-05,0.9999933333333333,1.1547005383796051e-05,0.14925265334094764,0.006037419807516479,0.9727666666666667,0.0013796134724383938
3_hidden_layers,42,0.0008102432146350876,5.883170757475296e-05,0.9999933333333333,1.1547005383796051e-05,0.15075934088478582,0.006363480823585695,0.9725,0.0014000000000000026
3_hidden_layers,43,0.0007488128357172609,4.4192022345414086e-05,0.9999933333333333,1.1547005383796051e-05,0.1514473906146697,0.0066803627701890024,0.9730333333333333,0.0017616280348965385
3_hidden_layers,44,0.0007038669287099735,3.741497271991554e-05,0.9999933333333333,1.1547005383796051e-05,0.1521603165945313,0.006986575965881095,0.9727666666666668,0.0011930353445448907
3_hidden_layers,45,0.0006563635099492683,3.1157469950093516e-05,0.9999933333333333,1.1547005383796051e-05,0.15370892685364004,0.00639008835764619,0.9725,0.001571623364550126
3_hidden_layers,46,0.0006143728067312921,3.337509855519202e-05,0.9999933333333333,1.1547005383796051e-05,0.155226252753459,0.006431334533156426,0.9726666666666667,0.001357694123627828
3_hidden_layers,47,0.0005854302771251588,3.578330385683585e-05,0.9999933333333333,1.1547005383796051e-05,0.1554728599638105,0.006575465277637762,0.9729000000000001,0.0013999999999999826
3_hidden_layers,48,0.0005551447127799223,2.6899424525529826e-05,1.0,0.0,0.1566881662263042,0.007446742674596226,0.9727666666666667,0.0016258331197676048
3_hidden_layers,49,0.0005264242531594585,2.6849143627954057e-05,1.0,0.0,0.157682497205319,0.006684210142971451,0.9725666666666667,0.0016441816606851127
3_hidden_layers,50,0.0005008033773218574,2.1307316957490162e-05,1.0,0.0,0.15828128138783382,0.006602353962328351,0.9725333333333334,0.0015534906930307925
3_hidden_layers,51,0.00047773036953969376,2.4551538323782634e-05,1.0,0.0,0.15865267215342135,0.006817484625451893,0.973,0.0016462077633154757
3_hidden_layers,52,0.00045633950475404606,2.061849498500626e-05,1.0,0.0,0.159850959353105,0.006719574561327861,0.9727333333333333,0.001504437879519562
3_hidden_layers,53,0.00043666812434156854,1.871634526967373e-05,1.0,0.0,0.16073718535529258,0.007104006464879817,0.9727666666666667,0.0017387735140993585
3_hidden_layers,54,0.00041860948383970286,1.6835309659832465e-05,1.0,0.0,0.16132424942205204,0.006859081957758378,0.9728333333333333,0.001436430761761079
3_hidden_layers,55,0.00040186028397594473,1.6902022004887474e-05,1.0,0.0,0.1619009214091525,0.006498773380464395,0.9729000000000001,0.0014177446878757625
3_hidden_layers,56,0.0003864620857481576,1.8220575315901854e-05,1.0,0.0,0.16295808145054372,0.00680010406782043,0.9724666666666666,0.0016921386861995789
3_hidden_layers,57,0.0003723156232716745,1.4684164975989403e-05,1.0,0.0,0.1634448218760044,0.006338461104800739,0.9727,0.0013000000000000169
3_hidden_layers,58,0.000358949478688797,1.3430272426167569e-05,1.0,0.0,0.16405542843205162,0.007478810007160246,0.9727,0.0012124355652981607
3_hidden_layers,59,0.00034564893755643624,1.3483023102802104e-05,1.0,0.0,0.16448651851959392,0.0069387396005703775,0.9725666666666667,0.001457166199626289
3_hidden_layers,60,0.0003341462039193361,1.3035563894824276e-05,1.0,0.0,0.16539687517729662,0.00728370724346669,0.9727,0.001571623364550157
3_hidden_layers,61,0.0003229479516925796,1.30311996338592e-05,1.0,0.0,0.16623734927924336,0.007363620997624829,0.9724666666666666,0.0013650396819628902
3_hidden_layers,62,0.00031266593965555904,1.2033079008823477e-05,1.0,0.0,0.16651955855582867,0.007396662425206271,0.9727333333333333,0.0016743157806498907
3_hidden_layers,63,0.00030253238406257726,1.1481022238250611e-05,1.0,0.0,0.16715422587879927,0.007527794422179909,0.9725,0.0015620499351813827
3_hidden_layers,64,0.00029405372162410564,1.1065898232856679e-05,1.0,0.0,0.16775684205958022,0.0072548534457867265,0.9724333333333334,0.0015885003409925632
3_hidden_layers,65,0.0002854016975042314,1.042015731301406e-05,1.0,0.0,0.1680521702705564,0.007415774051884619,0.9725,0.0014730919862656854
3_hidden_layers,66,0.0002762612798404102,1.003862393367609e-05,1.0,0.0,0.16888639591974272,0.007474531683916588,0.9726,0.0013892443989449873
3_hidden_layers,67,0.0002689480585067014,9.291448379570378e-06,1.0,0.0,0.16941435383877765,0.007838679308562527,0.9724666666666666,0.0014468356276140975
3_hidden_layers,68,0.0002608298859975401,9.413268409960891e-06,1.0,0.0,0.1699492352385645,0.007249608440061231,0.9725666666666667,0.0014468356276141113
3_hidden_layers,69,0.0002543775683160626,9.238796441513094e-06,1.0,0.0,0.17049531631249681,0.007112027202364408,0.9723333333333333,0.0014153915830374562
3_hidden_layers,70,0.0002470648736428764,9.133292332019896e-06,1.0,0.0,0.1708667736027688,0.007787624539003621,0.9725,0.0018357559750685384
3_hidden_layers,71,0.00024082423863560989,8.645763120435447e-06,1.0,0.0,0.1714361972472536,0.0077421587463406,0.9725666666666667,0.001357694123627764
3_hidden_layers,72,0.00023496156532178074,8.7306133920386e-06,1.0,0.0,0.1716359902766258,0.007542596416983047,0.9726,0.0015620499351813827
3_hidden_layers,73,0.00022882553671082869,8.194359860418345e-06,1.0,0.0,0.1725040615354286,0.007392111728047187,0.9723666666666667,0.0015695009822657919
3_hidden_layers,74,0.0002232227981249865,7.925879539293056e-06,1.0,0.0,0.1726375203550248,0.0074134604557914196,0.9726333333333333,0.001501110699893086
3_hidden_layers,75,0.0002179893852054468,7.640061277704636e-06,1.0,0.0,0.1732006480083549,0.007520898872870271,0.9726,0.0016643316977093623
3_hidden_layers,76,0.00021277143693404935,7.501499028796463e-06,1.0,0.0,0.17349307154321061,0.007647197303225825,0.9724,0.0015620499351813135
3_hidden_layers,77,0.00020818673836371063,7.222689695952394e-06,1.0,0.0,0.1742527204562646,0.007551367848284968,0.9724333333333334,0.0015885003409924993
3_hidden_layers,78,0.0002032783815808057,6.9037549174495955e-06,1.0,0.0,0.17451850694928997,0.0077777965838390075,0.9723666666666667,0.0016289055630493922
3_hidden_layers,79,0.00019889790590015165,6.899543465648988e-06,1.0,0.0,0.1749916664886123,0.007947721868541877,0.9723666666666667,0.0015307950004272916
3_hidden_layers,80,0.00019437889879872115,6.699896822917807e-06,1.0,0.0,0.17518511754180643,0.008113892884032652,0.9725333333333334,0.0014153915830375447
3_hidden_layers,81,0.00019040703067846774,6.726655467138478e-06,1.0,0.0,0.1760719651007966,0.007630070537509436,0.9723666666666667,0.0013650396819628902
3_hidden_layers,82,0.00018627467344179067,5.913321182239813e-06,1.0,0.0,0.17614534758496594,0.007981784225609365,0.9725,0.0015588457268119781
3_hidden_layers,83,0.0001825443593252872,6.285609356759592e-06,1.0,0.0,0.17659237343830772,0.008001958717079979,0.9725,0.0013892443989449524
3_hidden_layers,84,0.000178977166220652,6.20929267288857e-06,1.0,0.0,0.1769761918401228,0.007863665750684173,0.9724,0.001479864858694867
3_hidden_layers,85,0.00017510157242738597,5.994454916893422e-06,1.0,0.0,0.1772631492974981,0.007873610908583956,0.9723,0.001473091986265597
3_hidden_layers,86,0.00017167600324970687,5.958215081919877e-06,1.0,0.0,0.1777629940176344,0.00786221969590166,0.9722333333333334,0.0013279056191361292
3_hidden_layers,87,0.00016857607476866926,5.7016946088836086e-06,1.0,0.0,0.17812573011990762,0.007984188937326137,0.9723333333333333,0.0015011106998929979
3_hidden_layers,88,0.00016517109234156192,5.6418670185928355e-06,1.0,0.0,0.17863070849565624,0.007813292799854443,0.9724,0.0015716233645501542
3_hidden_layers,89,0.00016192072249058683,5.29493211455355e-06,1.0,0.0,0.17909211789503224,0.008018225263397917,0.9723666666666667,0.0016196707484341247
3_hidden_layers,90,0.00015925154646399286,5.5004406846393325e-06,1.0,0.0,0.17931437425819594,0.00785376423719939,0.9722,0.0013892443989449623
3_hidden_layers,91,0.00015622192365404385,5.148261976452275e-06,1.0,0.0,0.17977465777466775,0.007930673907083683,0.9722666666666666,0.0013576941236277396
3_hidden_layers,92,0.00015352981609759178,5.286162461836575e-06,1.0,0.0,0.1797818726058,0.00819478838206092,0.9724333333333334,0.0015143755588800626
3_hidden_layers,93,0.00015056642298311962,5.110696817289191e-06,1.0,0.0,0.18021850609862686,0.008086682566338366,0.9722666666666667,0.001457166199626289
3_hidden_layers,94,0.00014819811223065334,4.844378781457589e-06,1.0,0.0,0.18058257015865722,0.008133654990759956,0.9723,0.001473091986265597
3_hidden_layers,95,0.00014565983870939316,4.900336365429442e-06,1.0,0.0,0.18102760124049935,0.008001166716745759,0.9723666666666667,0.0013576941236277404
3_hidden_layers,96,0.00014302829354107517,4.7549014620065954e-06,1.0,0.0,0.18128195956922788,0.00806184989684706,0.9724333333333334,0.0015044378795195565
3_hidden_layers,97,0.0001406835689602736,4.671657825472328e-06,1.0,0.0,0.18154703126647442,0.008133372670242276,0.9722,0.0013892443989449623
3_hidden_layers,98,0.00013836306357413347,4.770290990735776e-06,1.0,0.0,0.1820355629449962,0.007991688303147447,0.9722666666666666,0.0012858201014657226
3_hidden_layers,99,0.00013618263329988182,4.5670500051626994e-06,1.0,0.0,0.1822927465935643,0.008040331433254881,0.9724,0.0014000000000000026
3_hidden_layers,100,0.0001338846512756659,4.43940821587655e-06,1.0,0.0,0.18254021905045895,0.008237413741783713,0.9723666666666667,0.001457166199626289
