initialization,seed,epoch,train_loss,train_accuracy,validation_loss,validation_accuracy,dW1_rms,dW2_rms
small,654571,18,0.08155241682913812,0.978,0.10376284493447022,0.9696,0.001165651047905465,0.0047884218710831025
small,654571,19,0.0770324482775352,0.9791,0.10204871589773666,0.9708,0.00114987508606154,0.004674496966496242
small,654571,20,0.07298752636713354,0.98032,0.09698920291044082,0.9715,0.0011407565675796453,0.00461529726298647
small,654571,21,0.06946827577957917,0.98104,0.09671817293234941,0.9706,0.0011226384183240124,0.0045401599560502435
small,654571,22,0.06569485150382835,0.98212,0.09572872179564688,0.9721,0.0010997861641757498,0.00438270581056087
small,654571,23,0.06265956597236626,0.98288,0.09306335572146766,0.9723,0.0010896534320196639,0.004347855552820358
small,654571,24,0.059603549921734146,0.98428,0.09137761572551244,0.9729,0.00107601731037636,0.0042551466588172885
small,654571,25,0.056662523716012485,0.98508,0.08947479391057642,0.9725,0.0010637055573153463,0.004165857849088151
small,654571,26,0.054211988935939835,0.98568,0.08754940693061139,0.9736,0.0010397325692231155,0.004049691947670032
small,654571,27,0.051736315104834445,0.9867,0.08645313405506101,0.9728,0.0010208265238260481,0.003966284605918748
small,654571,28,0.04939945652630473,0.98708,0.08961538812748017,0.9727,0.0010098838409759755,0.0038948567550061296
small,654571,29,0.0473366474511844,0.98802,0.08447957927610306,0.9737,0.0009971803343592875,0.0038234487757777625
small,654571,30,0.04516064840738867,0.98838,0.08260610942908062,0.9748,0.0009769223449401455,0.0037281923347722936
small,654571,31,0.04337705443172589,0.98952,0.08115896664586682,0.9758,0.0009590711034446022,0.003659176184079914
small,654571,32,0.041447332281494866,0.98944,0.0812256446552806,0.9757,0.0009465718234160088,0.00357411316982991
small,654571,33,0.039850503199368476,0.99024,0.08009154059278242,0.9758,0.0009419278311484797,0.0035371086512933567
small,654571,34,0.03805704252782812,0.99084,0.07846183256700168,0.9763,0.0009111151391224721,0.0033938600917911613
small,654571,35,0.03679589567778403,0.9914,0.07785204570620063,0.9757,0.0009059478894843664,0.0033988545578796363
small,654571,36,0.035173250541038086,0.9917,0.07922700655919913,0.9756,0.0008892564557940345,0.0033281035377211252
small,654571,37,0.03372772808539674,0.99226,0.0775585940222946,0.9762,0.0008708422109238514,0.003213129438562803
small,654571,38,0.03250367836374921,0.9926,0.07995328987152164,0.9747,0.0008583844199190237,0.0031948451675067177
small,654571,39,0.031362082801888055,0.99278,0.07599750544478437,0.9761,0.0008485136688266301,0.0031341603874300164
small,654571,40,0.030029910523789203,0.9937,0.07513541681968415,0.9768,0.0008282037839160975,0.003056239774225612
small,654571,41,0.028952871417161494,0.99374,0.07508163338498117,0.9775,0.0008149668068483276,0.0029953036391068737
small,654571,42,0.027915510847426307,0.9939,0.07523102135461533,0.9768,0.0008064924194750307,0.0029661356686383014
small,654571,43,0.02685681359320376,0.99432,0.07535546905700076,0.9767,0.0007839724588586738,0.0028627750493142572
small,654571,44,0.02589660757330259,0.9948,0.07613681770174752,0.9774,0.0007649921678509412,0.0027807791700067137
small,654571,45,0.02481807660818374,0.99508,0.07361514707845225,0.9769,0.0007612163463448854,0.0027465721410420197
small,654571,46,0.024052568113957222,0.99534,0.07465709645182296,0.9776,0.0007500804509523472,0.0027203002779760494
small,654571,47,0.02329279660899442,0.99558,0.07445014255988185,0.9779,0.0007377517460600958,0.002679445112101746
small,654571,48,0.022427295520785564,0.996,0.07340647856139693,0.9781,0.0007197096422793421,0.0025862600465095626
small,654571,49,0.02166813297596986,0.9963,0.07484902660006834,0.9771,0.0007084561490099858,0.002567472976074151
small,654571,50,0.020949372444614128,0.99644,0.07476008751577387,0.978,0.0006982121935827552,0.0025122958753582276
small,654571,51,0.020287960261104777,0.9967,0.07302764851722703,0.9786,0.0006842535419295432,0.002452804382922813
small,654571,52,0.01943449126228228,0.99706,0.07319019452021203,0.9781,0.0006713521440005013,0.0023877877427230907
small,654571,53,0.01888963200890745,0.99708,0.07266538725492164,0.979,0.0006597427357984478,0.0023605478051045787
small,654571,54,0.01815093356918456,0.9975,0.07243924476081752,0.9785,0.0006407219207104961,0.0022644594451885556
small,654571,55,0.017679875183193777,0.99752,0.07159724786384886,0.9782,0.0006360232724275914,0.0022742812819849505
small,654571,56,0.016950320440840362,0.99788,0.07345832075608401,0.9791,0.0006149276322826691,0.0021965206625484904
small,654571,57,0.016524903806857075,0.99784,0.0723998082486656,0.9789,0.0006092904501045841,0.0021673299351568647
small,654571,58,0.015993955231826017,0.99804,0.07283635989680248,0.9793,0.0006000137890040139,0.002130541580918853
small,654571,59,0.01557267345783403,0.99814,0.07182576163269769,0.9791,0.0005937723804121445,0.002101396268937574
small,654571,60,0.015030673856397848,0.9982,0.07234682684264385,0.9792,0.0005789713260780148,0.0020376252008120943
small,654571,61,0.014521360879522263,0.99852,0.07267532930337076,0.9787,0.0005618786795351537,0.0019791446434227014
small,654571,62,0.014171932870890823,0.9984,0.07297321383448112,0.9792,0.0005521861672790986,0.0019492502307979298
small,654571,63,0.013760038062821186,0.99836,0.07259098797907358,0.9783,0.000546011570829537,0.0019216051235296677
small,654571,64,0.013282781697792859,0.99858,0.07191792531119484,0.9787,0.000539421418263972,0.001888169111702508
small,654571,65,0.01296253630278248,0.99866,0.07216498456013096,0.9783,0.0005280155906401893,0.0018597305434563326
small,654571,66,0.012482108757761682,0.99876,0.07264732840176036,0.9789,0.0005189550917096685,0.0018253584093854901
small,654571,67,0.012139695049255154,0.99886,0.07292423566160088,0.9785,0.0005048470491073047,0.001774371337423499
small,654571,68,0.011791775289607044,0.99898,0.0730517328982921,0.978,0.0004913575297949056,0.0017229369885815062
small,654571,69,0.011507196164006727,0.99912,0.07263823400629478,0.9787,0.0004883857059865326,0.001707618423043897
small,654571,70,0.011162433578281969,0.9991,0.0734723226313655,0.9795,0.0004765014004685042,0.0016713716214694669
small,654571,71,0.010841683170683057,0.99918,0.07318365491865562,0.9791,0.00047453889300245463,0.001655168851917804
small,654571,72,0.010659458151037153,0.99924,0.0726931268317808,0.9791,0.00046819319572439247,0.0016223812260639443
small,654571,73,0.010300204367299821,0.99918,0.07177027890998497,0.9796,0.0004503187217650944,0.001583342855004817
small,654571,74,0.009984520284295537,0.99936,0.07196594482358445,0.9792,0.0004434464865228496,0.0015459512350130414
small,654571,75,0.0097408434623639,0.9993,0.07256912987299043,0.98,0.0004369683492625502,0.001518076263508506
small,654571,76,0.009475786674425469,0.9994,0.07315158432287092,0.9791,0.00043361705634750855,0.0014977205806056563
small,654571,77,0.009205449044189401,0.99948,0.07323794792221278,0.979,0.00041549694529082967,0.0014342796108600302
small,654571,78,0.008959401058636596,0.99946,0.07285414415683204,0.9787,0.0004128734575102652,0.0014253628143985149
small,654571,79,0.008756711767999971,0.99952,0.07339774087220828,0.9793,0.00040380004202418096,0.0013883188171561296
small,654571,80,0.008588545977288628,0.99954,0.07296881974228228,0.9785,0.00040285963930184143,0.001393430100569746
small,654571,81,0.00836209420377292,0.99948,0.07328779420861635,0.9796,0.00039376569649948306,0.0013675789982295755
small,654571,82,0.008146613088532376,0.99952,0.0731662127386338,0.9794,0.0003847003853989129,0.001332800815102276
small,654571,83,0.007939656811564982,0.99954,0.07377937570323255,0.979,0.00037517053364389023,0.001292383206465459
small,654571,84,0.007808556752834961,0.99962,0.07292961973249094,0.9789,0.00037282454501784705,0.0012839034630106607
small,654571,85,0.007587805766418978,0.99966,0.07287683650838668,0.979,0.0003626883620114595,0.0012440512425342571
small,654571,86,0.007389287924779684,0.9997,0.07370353353776363,0.9792,0.0003549902811720729,0.001225402026553248
small,654571,87,0.007215475210357409,0.99966,0.07438510532883255,0.979,0.0003516426066468636,0.0012156994395252584
small,654571,88,0.0070670514728285285,0.99976,0.07353026025181486,0.9791,0.00034370444538907313,0.001182494136976853
small,654571,89,0.006893323218203685,0.9997,0.07533867870108989,0.9796,0.00033959599885335494,0.0011653130476096641
small,654571,90,0.006817209365669813,0.99974,0.07341383872966539,0.9796,0.00033726357126414805,0.0011568662721344993
small,654571,91,0.00659043626949997,0.99972,0.07415493318350608,0.9793,0.0003245112406174321,0.0011045832621976973
small,654571,92,0.006509214156718714,0.9998,0.0745271682666559,0.9797,0.00032702309852696574,0.0011185278596448373
small,654571,93,0.006312535344818897,0.99978,0.07383388973427708,0.9796,0.0003134030314363065,0.0010737165448227507
small,654571,94,0.006236614667478033,0.99976,0.0741493221795712,0.9794,0.0003149729398302398,0.0010731505982039726
small,654571,95,0.006069015055265072,0.99984,0.07522190969537976,0.9788,0.0003061127478822695,0.0010425810887299686
small,654571,96,0.005952366370951113,0.9998,0.07445231252950106,0.9791,0.00030180495355276,0.0010326073229274672
small,654571,97,0.0058479039085743,0.9998,0.07402861205142892,0.9796,0.0003002163430527723,0.0010305182078921618
small,654571,98,0.005750306799146825,0.9998,0.07381732815509635,0.9793,0.00029383365155968643,0.0010022722358194107
small,654571,99,0.005617856501734996,0.99984,0.07468252396107418,0.9794,0.0002882748040542484,0.0009775303354292413
small,654571,100,0.005512646906223869,0.99988,0.07506565636790104,0.9794,0.0002857932418962305,0.0009733126785543117
small,89250,1,0.8489915399479467,0.78226,0.37272591618681156,0.8925,0.0013107305261459343,0.011405355742305048
small,89250,2,0.3335391262431221,0.90432,0.2934831743903742,0.9148,0.001498599688521982,0.010067516316353806
small,89250,3,0.2768463704413384,0.92128,0.2518761351429784,0.9278,0.0014757657990647148,0.008493372122609278
small,89250,4,0.2397660931937538,0.93252,0.2290984626053274,0.933,0.0014545328300098717,0.007873956098942906
small,89250,5,0.21085209122183365,0.94066,0.20410732601446863,0.9413,0.0014227011438415166,0.007223506598925755
small,89250,6,0.1880360844602972,0.94758,0.18425788096964446,0.9473,0.0013602442649723052,0.006674557415477454
small,89250,7,0.16953740144243903,0.9525,0.16828755415292454,0.9518,0.0013586453431851384,0.006482962396984596
small,89250,8,0.1540941083746412,0.95728,0.15755781423121532,0.9539,0.001334023190767866,0.006282192123998631
small,89250,9,0.14047155622150423,0.9606,0.14868169876144874,0.9558,0.0012913852865074603,0.005909601698797598
small,89250,10,0.1294981283772953,0.9642,0.1397979103819253,0.9596,0.0012856825326320403,0.0058860024090460535
small,89250,11,0.11962622641689462,0.96726,0.12977363613058557,0.9613,0.0012622428820434702,0.005708490839684941
small,89250,12,0.11097595986661934,0.96972,0.12568105257183795,0.9617,0.0012315229086913696,0.005415746981972472
small,89250,13,0.10372916367684974,0.97124,0.11942438097389844,0.9638,0.0012212133988460736,0.005393159921287594
small,89250,14,0.09705914578089671,0.97306,0.11258346815894085,0.9662,0.001221202887475074,0.005323589346974626
small,89250,15,0.09101709666879118,0.97554,0.11060457330201477,0.9671,0.0011925412576012135,0.0051515845736112165
small,89250,16,0.08582009465538444,0.97688,0.10546760447498223,0.9669,0.0011734052895483653,0.005021595259004771
small,89250,17,0.08079129295140403,0.9781,0.10191222166136472,0.9687,0.0011573699963584214,0.004860343616114372
small,89250,18,0.07658521626822624,0.9794,0.09936632152679349,0.9693,0.0011388900734590974,0.0048236506469762
small,89250,19,0.07241221067603425,0.98012,0.09613044509129799,0.9707,0.0011323750593298092,0.004755452590185316
small,89250,20,0.06924401523479176,0.98116,0.09579420812532423,0.9707,0.0011157784058442631,0.004662864712088024
small,89250,21,0.065855493007665,0.9827,0.09329752912479451,0.9714,0.001101867158276576,0.004550310404857259
small,89250,22,0.06258481206830896,0.98306,0.09061555467426849,0.9728,0.0010876123752547576,0.004499015269442882
small,89250,23,0.05947863209732698,0.98412,0.08938426504723831,0.9739,0.0010654878300129628,0.00435271653290483
small,89250,24,0.05666304958193016,0.98522,0.09101494378186172,0.9712,0.0010509665845633632,0.0042843191467223495
small,89250,25,0.05455417298039504,0.98562,0.08666971297558587,0.9743,0.001050962601295574,0.004275960386720564
small,89250,26,0.052184621290110346,0.98644,0.08785265664396082,0.9725,0.0010366576507627057,0.004168099225797688
small,89250,27,0.049892758390311126,0.98702,0.08641729622847914,0.9727,0.0010271069722900363,0.004141727167184333
small,89250,28,0.047465158897534304,0.98806,0.08307927000411312,0.9746,0.0009952401499746882,0.003984924160959797
small,89250,29,0.04582167866384659,0.98854,0.08457451995112573,0.9723,0.0009897400136216264,0.003916465435257634
small,89250,30,0.044070559523316094,0.98902,0.08308679617242558,0.9744,0.0009821457726591867,0.003896295353480219
small,89250,31,0.042178690181177605,0.98976,0.08714915267469203,0.9726,0.0009660571064303324,0.0038141619050960744
small,89250,32,0.04053346210603922,0.99012,0.08120729138744709,0.9749,0.0009509656284602642,0.0037445426037421804
small,89250,33,0.03897147319608309,0.99066,0.0821801668051557,0.9748,0.0009390899897242936,0.003662280984675333
small,89250,34,0.037258792633517245,0.99124,0.08141353658233393,0.9751,0.00091713063490213,0.0035309324648056
small,89250,35,0.03618881188983376,0.99144,0.07972228820106834,0.9749,0.0009207711489580899,0.003558631142806846
small,89250,36,0.03480731668927832,0.99164,0.07887939847660501,0.9749,0.0009004246869466187,0.0034710932637583235
small,89250,37,0.03328938365919715,0.99222,0.07931560170553559,0.9764,0.0008779185973933441,0.003380550464118099
small,89250,38,0.03237832285299575,0.99238,0.07866221878087067,0.9754,0.0008816267959826903,0.003382856925973939
small,89250,39,0.03105881485810975,0.99308,0.07735068987323038,0.9761,0.0008539828183029211,0.003275615603779293
small,89250,40,0.02993254485525676,0.99352,0.07893326931170033,0.9769,0.0008515438190299052,0.0032509129785709516
small,89250,41,0.028720477628042935,0.99362,0.0772716531890331,0.9771,0.0008229513548761777,0.0031288900736970923
small,89250,42,0.027647034289899303,0.99402,0.07917610246178138,0.9765,0.000824324601542747,0.00311793703617487
small,89250,43,0.026826230063261628,0.9943,0.07640075753669942,0.9757,0.0008146208253843534,0.0030581181029793007
small,89250,44,0.025856271846303243,0.9945,0.07655888242793167,0.9767,0.0007996192801072213,0.0030123808943638528
small,89250,45,0.024835016899750696,0.99526,0.07870605442318905,0.9773,0.0007735975781968709,0.0028914188039970454
small,89250,46,0.024017708012389134,0.9953,0.07742076373958408,0.9764,0.0007656064609507581,0.002864170950728818
small,89250,47,0.0232392653484673,0.99568,0.07867106578333495,0.976,0.0007504519618322606,0.0028226700160583385
small,89250,48,0.02264273787669109,0.99566,0.07645766876136426,0.9768,0.000747493536187698,0.0027929371671439975
small,89250,49,0.021759516540801365,0.99624,0.07613599439597232,0.9767,0.0007303992412934509,0.0027279186694901827
small,89250,50,0.021104786307091887,0.99634,0.07719639115937581,0.9779,0.0007186935637746379,0.0026637014974274457
small,89250,51,0.020331423867614995,0.99656,0.07746305029383949,0.978,0.0007022482270876597,0.0025953827726707796
small,89250,52,0.01972088691233718,0.9967,0.07617528922299208,0.978,0.0007005715227144119,0.0026021979845532667
small,89250,53,0.018887689307573775,0.99686,0.0769315881397986,0.9773,0.0006714490612826352,0.0024631589286912285
small,89250,54,0.018339275292305567,0.99716,0.07618062741223947,0.9779,0.0006537947953388317,0.0024108052995761536
small,89250,55,0.017791567900385795,0.99734,0.07648396374045902,0.9777,0.0006467144606007255,0.002364463635709913
small,89250,56,0.017139101671208874,0.99764,0.07656816823093665,0.9778,0.0006381646941570634,0.0023377679913668924
small,89250,57,0.016703205348509602,0.99756,0.07541149327740723,0.9773,0.0006397100218894278,0.0023523703191676328
small,89250,58,0.016146236307501557,0.9979,0.07589957995733991,0.9773,0.0006119228132344646,0.002235816703531738
small,89250,59,0.015584529999402921,0.99794,0.07601472620970402,0.9773,0.0006042706380598544,0.0022021632135724423
small,89250,60,0.015146968784663425,0.99814,0.07526124566245719,0.9783,0.0005845520017168606,0.0021243369707428486
small,89250,61,0.014714924228216164,0.9982,0.07525983299166558,0.9777,0.0005806352068687235,0.0021099671684060807
small,89250,62,0.014356673391293285,0.99838,0.07438624567538295,0.9778,0.0005816236171383948,0.00212803141043323
small,89250,63,0.013868625236878427,0.99832,0.07580107851736481,0.9781,0.0005664179649969402,0.002055139096146167
small,89250,64,0.013452558203647368,0.99856,0.07650563723009542,0.9783,0.000540568463580047,0.001944888078857284
small,89250,65,0.013123930513273705,0.9985,0.07565965615864169,0.9785,0.000542125599711772,0.0019571281797469897
small,89250,66,0.012689763077751628,0.99882,0.07597016109678568,0.9786,0.0005284514983236295,0.001906688823490372
small,89250,67,0.012297580874472499,0.9988,0.07720086919409297,0.9779,0.0005135012910382941,0.0018602053953230412
small,89250,68,0.011930398519204065,0.999,0.07593618481695892,0.9795,0.0005015252947357124,0.0018055372480141716
small,89250,69,0.011695168991152985,0.99894,0.07749214929507348,0.9777,0.0005038586386833407,0.001829513155900471
small,89250,70,0.011285079798179876,0.99902,0.07840383123769522,0.9774,0.0004947758710377429,0.0017856046932694168
small,89250,71,0.011018440826671118,0.99916,0.07624385049719551,0.9782,0.0004840852757070136,0.0017310517797281815
small,89250,72,0.010690303996625062,0.99918,0.07744678190775613,0.9781,0.00047161884655592907,0.001694935568683059
small,89250,73,0.010397022101476127,0.99922,0.07688348865238523,0.9783,0.0004643535622128407,0.0016589941601273
small,89250,74,0.010226768894200289,0.99922,0.07671277917711487,0.9781,0.0004631714639387621,0.001668580371368688
small,89250,75,0.009852720969800574,0.99922,0.07782686892211055,0.9781,0.0004419882745141693,0.001580261245175885
small,89250,76,0.009594586572260614,0.99932,0.07747389325953423,0.9779,0.0004346083052796804,0.00154051974755812
small,89250,77,0.009465283611846365,0.99928,0.0772187974280699,0.9782,0.0004386153234126637,0.0015750875397702712
small,89250,78,0.009157830157022736,0.99944,0.07745436484970997,0.9788,0.00041996544262683217,0.0015023107514299894
small,89250,79,0.00895370148465154,0.99938,0.07772575850578273,0.978,0.00042064075111420237,0.0014966677026842284
small,89250,80,0.008717926673292695,0.99944,0.07803019055199605,0.9787,0.0004077389751425106,0.0014410270564036915
small,89250,81,0.008519799680033881,0.99946,0.07711227954153865,0.9786,0.00040348189685600485,0.001435487402442682
small,89250,82,0.00831480604103855,0.99954,0.07729188287463994,0.9787,0.00039503705817195927,0.001404881397099607
small,89250,83,0.008098808211811536,0.9995,0.07904928752016756,0.9793,0.0003882536669332887,0.0013881819695153092
small,89250,84,0.007973428215797993,0.99954,0.07858258779390938,0.9787,0.00038587656340716234,0.0013656442773750663
small,89250,85,0.007758633396681855,0.99956,0.07839218572111654,0.9784,0.0003676746293968621,0.0012922937851876715
small,89250,86,0.007599774253761514,0.9996,0.07862655657497797,0.9785,0.0003737549820645512,0.0013295377983814837
small,89250,87,0.007391161249426001,0.99958,0.08056986987261633,0.9778,0.0003684249309759321,0.0012950797885502025
small,89250,88,0.0072582784562156295,0.99968,0.079496965297002,0.9782,0.00035561938871536,0.0012548202974499204
small,89250,89,0.007101648577387494,0.99966,0.07882887126407608,0.9781,0.0003548157903155961,0.0012478696272667344
small,89250,90,0.006930267354765931,0.9997,0.07905439779050222,0.9787,0.0003496286347359199,0.001238650765858933
small,89250,91,0.006758407694866122,0.99966,0.07910739452156412,0.9787,0.0003350135823059204,0.0011840852790641811
small,89250,92,0.006611469785499686,0.99972,0.07829457864410796,0.9788,0.00033264988953099625,0.001162741508865782
small,89250,93,0.00647328166390764,0.99968,0.07921978217286522,0.9794,0.0003302337981195046,0.001160887227172436
small,89250,94,0.0063603574661790716,0.99974,0.07872310867888845,0.9794,0.000324479029787138,0.0011338561070134917
small,89250,95,0.00622169852162834,0.99976,0.07983855382631527,0.9789,0.0003170027502063242,0.001115687104320136
small,89250,96,0.006095204382914448,0.99976,0.08022544122134367,0.9782,0.00031138078948529343,0.0010848212715956608
small,89250,97,0.006011846654118245,0.99978,0.07905431081769547,0.979,0.00031224069977897693,0.0010938950854899614
small,89250,98,0.00582080995405109,0.99986,0.07983516274722709,0.9787,0.0002995554904289005,0.0010433701948455445
small,89250,99,0.005764569358053137,0.9998,0.08008156057797626,0.9786,0.0003007706012916907,0.0010496918354607604
small,89250,100,0.005628023976191273,0.99982,0.08042245737767167,0.9787,0.0002930459085355491,0.0010265868415318417
small,773955,1,0.8415264246888604,0.78244,0.3751575621287497,0.8954,0.0013479020862163739,0.01178228326061152
small,773955,2,0.33253277021981137,0.90474,0.30324925179789236,0.9115,0.0014838016540177515,0.009954448652783485
small,773955,3,0.28087954681080524,0.91964,0.2734741963293925,0.9178,0.0015036980334215274,0.00886067976653854
small,773955,4,0.2434466642207618,0.93106,0.2333541696033495,0.9339,0.001451755947529555,0.007859536409853752
small,773955,5,0.21401669225468667,0.9399,0.2020354840245889,0.9422,0.0014243760014404625,0.007167242294810612
small,773955,6,0.19023185005410856,0.94662,0.184459913716571,0.9478,0.001381944502335612,0.006734550305542052
small,773955,7,0.1703853415537127,0.95196,0.17204349938928765,0.9511,0.0013534110216052457,0.006397346950972901
small,773955,8,0.15446083108587175,0.95648,0.15797038409393094,0.9542,0.0013317726171395495,0.006168752405171919
small,773955,9,0.14085529927922294,0.96056,0.148357139612768,0.9576,0.0013149184766314537,0.006016622379861387
small,773955,10,0.1292144804968453,0.96396,0.14266078176447278,0.9605,0.0012776695685077788,0.005714172161329847
small,773955,11,0.11950156533966745,0.96676,0.13103936305215083,0.9625,0.0012507473551533158,0.0054987235390328475
small,773955,12,0.11065952203490519,0.96918,0.1250475648059146,0.9648,0.0012310856310764073,0.005370777377330439
small,773955,13,0.10281752808295282,0.97118,0.11951801723707192,0.9662,0.0012066716794836762,0.005195051852751053
small,773955,14,0.09643370031458966,0.97308,0.11275646137006132,0.9665,0.0011881732205153632,0.005070476475150488
small,773955,15,0.09044611729157442,0.97544,0.10809507793168018,0.9686,0.0011771729651565198,0.0049850261391031015
small,773955,16,0.0853149216985375,0.97682,0.10633067875992099,0.9692,0.0011624618762680742,0.004869074860798135
small,773955,17,0.08042171410133288,0.97796,0.10290187106041353,0.9698,0.0011435799534877254,0.004776555130869885
small,773955,18,0.07620054148090379,0.97968,0.10117106836893491,0.9711,0.0011334609018092184,0.004708232943166134
small,773955,19,0.07230612484187253,0.98026,0.09765984592029538,0.971,0.0011308182173739077,0.004749424488796666
small,773955,20,0.0682889407291378,0.9814,0.09289422346034436,0.9717,0.0010784756616890566,0.004388172513490161
small,773955,21,0.06504627667134655,0.98232,0.09544333420925943,0.972,0.0010808161890682717,0.004421101740502069
small,773955,22,0.06195302692257529,0.98316,0.09118077866808995,0.972,0.0010611470494016637,0.004327581583846466
small,773955,23,0.059014238541968016,0.98442,0.08989743156133086,0.9738,0.0010454604423889,0.004254952441243585
small,773955,24,0.05668462863817852,0.98518,0.08906836654464688,0.9729,0.0010444323783394772,0.004229327652732109
small,773955,25,0.05424622132507375,0.98596,0.08676630869639135,0.9735,0.0010437511330889382,0.004192040213612457
small,773955,26,0.05181434339202342,0.98632,0.08517362576950138,0.9748,0.0010235187122218778,0.004106378514357706
small,773955,27,0.04957610957621277,0.98724,0.08380284557305899,0.9751,0.0010096603802388854,0.004027793815492757
small,773955,28,0.047481233198443676,0.9877,0.08225700583876416,0.9757,0.0009899982407399859,0.003954666333450301
small,773955,29,0.045541148575150334,0.98856,0.084083873586335,0.9748,0.0009677149587548755,0.0037825449710278763
small,773955,30,0.043587834582209516,0.9886,0.08501333605761036,0.9746,0.0009667955507072824,0.0038231416868778354
small,773955,31,0.04194251643281343,0.98918,0.08326217023745495,0.9754,0.0009555754514220952,0.0037868277992773244
small,773955,32,0.040499737472935456,0.98996,0.07975142917765685,0.9759,0.0009352950219651226,0.0036763155249781598
small,773955,33,0.03872515238735664,0.99078,0.07746323249875042,0.9762,0.0009170482930618616,0.003565564434789126
small,773955,34,0.03719349178769869,0.99084,0.08039116512373733,0.9753,0.0009044096372749155,0.0035328739541299454
small,773955,35,0.0359331367040213,0.9911,0.0767644622759298,0.9766,0.000903935346924704,0.003521784478385687
small,773955,36,0.034607664225340305,0.99162,0.07726434798391432,0.9775,0.000886584391737808,0.003452662884082428
small,773955,37,0.03331597813521131,0.9919,0.07770642727669429,0.976,0.0008668508713916322,0.0033442026246234004
small,773955,38,0.031986313558037376,0.99262,0.07636967275211765,0.9772,0.0008505518765309644,0.003294196826489401
small,773955,39,0.030961449951070166,0.99252,0.0757563407784756,0.9765,0.0008367165580088612,0.003216296467597361
small,773955,40,0.029783412436886557,0.99338,0.07822697698049447,0.9761,0.0008246722218538808,0.0031605334123293648
small,773955,41,0.028576142206296753,0.99362,0.07709923692718347,0.9772,0.0007995917222971439,0.003041289747862459
small,773955,42,0.027697932159143426,0.99402,0.0759825917418591,0.9767,0.0007904048145210247,0.0030222976552363072
small,773955,43,0.026656564900513626,0.99444,0.07438950204360076,0.9777,0.0007784781668781874,0.002966527466708747
small,773955,44,0.025694569784215988,0.99466,0.07412852897163477,0.9774,0.0007706131616212712,0.0029188830986076582
small,773955,45,0.02503424744127744,0.99486,0.07527467434480833,0.9778,0.0007686658842863453,0.002929207056563645
small,773955,46,0.023958452406899464,0.99522,0.07494823358848746,0.9784,0.0007483354287719072,0.002822007699544161
small,773955,47,0.023370898169200013,0.9953,0.0743033565929806,0.9768,0.0007373884827247145,0.002789434300443252
small,773955,48,0.022348362931615465,0.99598,0.07384146603333289,0.9775,0.0007061267995674986,0.0026587381187921336
small,773955,49,0.021692665783873973,0.9958,0.07465120965960098,0.9771,0.0007035896996908511,0.002626225200883176
small,773955,50,0.02097899763835017,0.99634,0.07389355186750093,0.978,0.000688720217630524,0.002592684988057736
small,773955,51,0.020398246048839434,0.9963,0.07416984945034329,0.9775,0.0006894756001834423,0.002584386120792053
small,773955,52,0.019688651562843645,0.99672,0.07450706723113719,0.9775,0.0006675236239611186,0.00246916703521319
small,773955,53,0.019166155709871992,0.99674,0.07464107541064124,0.9774,0.0006653475535117743,0.0024851315345296534
small,773955,54,0.01844033145367085,0.99712,0.07365049198151472,0.9775,0.000645176168862124,0.0023904696272410548
small,773955,55,0.017864908756386008,0.99718,0.0759505376431574,0.9776,0.0006350704840400598,0.0023638572541505097
small,773955,56,0.01728926569365243,0.9973,0.07422675878139436,0.9774,0.0006230502888807899,0.002304249347852424
small,773955,57,0.01692500699285247,0.99748,0.07458154619773591,0.9776,0.0006321391286299641,0.002340079539799394
small,773955,58,0.016235661977783065,0.99772,0.07305880285239406,0.9777,0.0005922909488694806,0.0021866464872314266
small,773955,59,0.015756297098303552,0.99804,0.07334694630156319,0.9774,0.0005903779717656697,0.0021670855910537793
small,773955,60,0.015364581530742712,0.99784,0.07465856352336782,0.9785,0.0005837367411048792,0.0021588917408570233
small,773955,61,0.014969227042159763,0.99814,0.07391780511788792,0.978,0.0005790789815469681,0.0021295552470287867
small,773955,62,0.01455587823953073,0.99822,0.07303035538363983,0.9774,0.0005702349982545002,0.0020815960101461272
small,773955,63,0.014019234454527626,0.99838,0.0741859069714905,0.9782,0.0005554472040462864,0.002032414602542385
small,773955,64,0.013699640482286682,0.9985,0.07451533217434295,0.9777,0.0005379096721238723,0.0019707325248254754
small,773955,65,0.013256058052819453,0.99866,0.07558849830315077,0.9775,0.0005297390100781336,0.0019271693936890497
small,773955,66,0.01300884312278012,0.99876,0.07496006224664811,0.9777,0.0005262039662499136,0.0019155540759002213
small,773955,67,0.012582521878557655,0.99872,0.07406402805387066,0.9783,0.0005203874075786779,0.0018997053299751095
small,773955,68,0.012245964012434002,0.9987,0.07407110900984265,0.9779,0.0005067886298472307,0.001854355064084332
small,773955,69,0.01194426842451971,0.99894,0.07466736226013125,0.977,0.0004980663688838306,0.0018125293008926506
small,773955,70,0.01162905694844192,0.99898,0.07416990090510378,0.9777,0.00048767519044037134,0.0017717160956592349
small,773955,71,0.011343138006450693,0.99892,0.074858652619209,0.9774,0.0004833397271202924,0.0017646071580485825
small,773955,72,0.010990244204726145,0.99898,0.07452653869372583,0.9786,0.000470362397842234,0.0017022055598933323
small,773955,73,0.010679078496737977,0.99918,0.07466071414090865,0.9778,0.00045958965657824283,0.0016541726511351777
